initialucr,eventnumber,initialtype,finaltype,datetimereceived,eventaddress,reportingdistrict,source,beat,district,city,state,month,day,year,yearfrac,yearmonth
Shots Fired,160120523,957S,SHOOTING INTO OCCUPIED DWELLING,1/12/2016 13:47,2354 S PILGRIM ST,215,2015-2016,,,Stockton,CA,1,12,2016,16.03055556,193
Shots Fired,160120529,957S,957S,1/12/2016 13:51,219 E FIFTH ST,218,2015-2016,,,Stockton,CA,1,12,2016,16.03055556,193
Shots Fired,160130015,957S,957S,1/13/2016 0:31,2715 PHELPS CT,245,2015-2016,,,Stockton,CA,1,13,2016,16.03333333,193
Shots Fired,160130734,957S,957S,1/13/2016 16:18,1425 S STANISLAUS ST,219,2015-2016,,,Stockton,CA,1,13,2016,16.03333333,193
Shots Fired,160150972,957S,SHOOTING INTO OCCUPIED DWELLING,1/15/2016 21:51,2432 S MONROE ST,226,2015-2016,,,Stockton,CA,1,15,2016,16.03888889,193
Shots Fired,160151008,957S,957S,1/15/2016 22:41,1424 S GRANT ST,219,2015-2016,,,Stockton,CA,1,15,2016,16.03888889,193
Shots Fired,160160017,957S,957S,1/16/2016 0:39,704 E FIFTH ST,219,2015-2016,,,Stockton,CA,1,16,2016,16.04166667,193
Shots Fired,160160515,957S,957S,1/16/2016 14:55,1613 E NINTH ST,216,2015-2016,,,Stockton,CA,1,16,2016,16.04166667,193
Shots Fired,160160795,957S,957S,1/16/2016 19:44,2103 AZTEC AV,211,2015-2016,,,Stockton,CA,1,16,2016,16.04166667,193
Shots Fired,160160864,957S,957S,1/16/2016 21:22,1678 E SIXTH ST,213,2015-2016,,,Stockton,CA,1,16,2016,16.04166667,193
Shots Fired,160170139,957S,957S,1/17/2016 5:26,1844 E TENTH ST,7217,2015-2016,,,Stockton,CA,1,17,2016,16.04444444,193
Shots Fired,160170632,957S,957S,1/17/2016 18:05,1531 TWELFTH ST,216,2015-2016,,,Stockton,CA,1,17,2016,16.04444444,193
Shots Fired,160190937,957S,957S,1/19/2016 19:52,RAZO LN/WESSON WY,245,2015-2016,,,Stockton,CA,1,19,2016,16.05,193
Shots Fired,160210842,957S,957S,1/21/2016 18:32,2525 S EL DORADO ST,226,2015-2016,,,Stockton,CA,1,21,2016,16.05555556,193
Shots Fired,160220045,957S,957S,1/22/2016 2:06,1220 E NINTH ST,215,2015-2016,,,Stockton,CA,1,22,2016,16.05833333,193
Shots Fired,160230813,957S,957S,1/23/2016 19:16,1525 S SAN JOAQUIN ST,218,2015-2016,,,Stockton,CA,1,23,2016,16.06111111,193
Shots Fired,160240058,957S,957S,1/24/2016 1:27,1727 S GRANT ST,219,2015-2016,,,Stockton,CA,1,24,2016,16.06388889,193
Shots Fired,160260879,957S,957S,1/26/2016 19:44,1561 SPRING ST,213,2015-2016,,,Stockton,CA,1,26,2016,16.06944444,193
Shots Fired,160270273,957S,957S,1/27/2016 9:23,1807 E EIGHTH ST,7217,2015-2016,,,Stockton,CA,1,27,2016,16.07222222,193
Shots Fired,160271206,957S,957S,1/27/2016 21:44,2040 S AIRPORT WY,213,2015-2016,,,Stockton,CA,1,27,2016,16.07222222,193
Shots Fired,160300051,957S,957S,1/30/2016 1:35,1931 S AMERICAN ST,219,2015-2016,,,Stockton,CA,1,30,2016,16.08055556,193
Shots Fired,160300990,957S,957S,1/30/2016 23:29,1400 E NINTH ST,216,2015-2016,,,Stockton,CA,1,30,2016,16.08055556,193
Shots Fired,160310690,957S,957S,1/31/2016 17:49,241 E THIRD ST,218,2015-2016,,,Stockton,CA,1,31,2016,16.08333333,193
Shots Fired,160320920,957S,957S,2/1/2016 20:17,212 W THIRD ST,223,2015-2016,,,Stockton,CA,2,1,2016,16.08333333,194
Shots Fired,160320992,957S,SHOOTING INTO OCCUPIED DWELLING,2/1/2016 22:08,2243 S PILGRIM ST,215,2015-2016,,,Stockton,CA,2,1,2016,16.08333333,194
Shots Fired,160360029,957S,957S,2/5/2016 0:45,930 E MARTIN LUTHER KING BL,219,2015-2016,,,Stockton,CA,2,5,2016,16.09444444,194
Shots Fired,160361133,957S,957S,2/5/2016 23:40,1401 E TENTH ST,216,2015-2016,,,Stockton,CA,2,5,2016,16.09444444,194
Shots Fired,160370594,957S,957S,2/6/2016 16:16,730 E CLAY ST,129,2015-2016,,,Stockton,CA,2,6,2016,16.09722222,194
Shots Fired,160380879,957S,957S,2/7/2016 21:35,564 W SIXTH ST,224,2015-2016,,,Stockton,CA,2,7,2016,16.1,194
Shots Fired,160400030,957S,957S,2/9/2016 1:34,334 E SECOND ST,218,2015-2016,,,Stockton,CA,2,9,2016,16.10555556,194
Shots Fired,160430068,957S,957S,2/12/2016 3:02,1931 S MONROE ST,223,2015-2016,,,Stockton,CA,2,12,2016,16.11388889,194
Shots Fired,160441085,957S,957S,2/13/2016 23:43,2206 SCRIBNER ST,216,2015-2016,,,Stockton,CA,2,13,2016,16.11666667,194
Shots Fired,160450080,957S,957S,2/14/2016 2:10,1602 JULIAN ST,216,2015-2016,,,Stockton,CA,2,14,2016,16.11944444,194
Shots Fired,160480631,957S,957S,2/17/2016 14:13,1615 THIRTEENTH ST,245,2015-2016,,,Stockton,CA,2,17,2016,16.12777778,194
Shots Fired,160510096,957S,957S,2/20/2016 3:27,1642 S GRANT ST,219,2015-2016,,,Stockton,CA,2,20,2016,16.13611111,194
Shots Fired,160511105,957S,957S,2/20/2016 23:55,2344 S UNION ST,215,2015-2016,,,Stockton,CA,2,20,2016,16.13611111,194
Shots Fired,160511107,957S,957S,2/20/2016 23:56,1221 E NINTH ST,215,2015-2016,,,Stockton,CA,2,20,2016,16.13611111,194
Shots Fired,160520096,957S,957S,2/21/2016 4:01,2100 OPHIR ST,215,2015-2016,,,Stockton,CA,2,21,2016,16.13888889,194
Shots Fired,160530020,957S,957S,2/22/2016 0:41,551 E SECOND ST,219,2015-2016,,,Stockton,CA,2,22,2016,16.14166667,194
Shots Fired,160540841,957S,957S,2/23/2016 20:26,245 W MARTIN LUTHER KING BL,127,2015-2016,,,Stockton,CA,2,23,2016,16.14444444,194
Shots Fired,160550924,957S,957S,2/24/2016 20:54,353 E EIGHTH ST,218,2015-2016,,,Stockton,CA,2,24,2016,16.14722222,194
Shots Fired,160560979,957S,957S,2/25/2016 19:59,2146 SCRIBNER ST,211,2015-2016,,,Stockton,CA,2,25,2016,16.15,194
Shots Fired,160570932,957S,957S,2/26/2016 20:28,2318 S AIRPORT WY,216,2015-2016,,,Stockton,CA,2,26,2016,16.15277778,194
Shots Fired,160571013,957S,POSSESSION OF ILLEGAL WEAPON,2/26/2016 22:01,418 E SECOND ST,218,2015-2016,,,Stockton,CA,2,26,2016,16.15277778,194
Shots Fired,160580034,957S,957S,2/27/2016 0:37,514 E SECOND ST,219,2015-2016,,,Stockton,CA,2,27,2016,16.15555556,194
Shots Fired,160580827,957S,SHOOTING INTO OCCUPIED DWELLING,2/27/2016 19:33,1835 S HUNTER ST,218,2015-2016,,,Stockton,CA,2,27,2016,16.15555556,194
Shots Fired,160580888,957S,957S,2/27/2016 20:31,320 E FIRST ST,218,2015-2016,,,Stockton,CA,2,27,2016,16.15555556,194
Shots Fired,160590110,957S,957S,2/28/2016 3:31,2633 S LINCOLN ST,225,2015-2016,,,Stockton,CA,2,28,2016,16.15833333,194
Shots Fired,160621066,957S,957S,3/2/2016 22:20,1525 S SAN JOAQUIN ST,218,2015-2016,,,Stockton,CA,3,2,2016,16.16944444,195
Shots Fired,160640856,957S,957S,3/4/2016 18:25,1678 E SIXTH ST,213,2015-2016,,,Stockton,CA,3,4,2016,16.175,195
Shots Fired,160640857,957S,957S,3/4/2016 18:25,1678 E SIXTH ST,213,2015-2016,,,Stockton,CA,3,4,2016,16.175,195
Shots Fired,160690012,957S,957S,3/9/2016 0:22,701 E MARTIN LUTHER KING BL,129,2015-2016,,,Stockton,CA,3,9,2016,16.18888889,195
Shots Fired,160700787,957S,957S,3/10/2016 17:19,1678 E SIXTH ST,213,2015-2016,,,Stockton,CA,3,10,2016,16.19166667,195
Shots Fired,160721027,957S,957S,3/12/2016 23:54,1574 E TENTH ST,216,2015-2016,,,Stockton,CA,3,12,2016,16.19722222,195
Shots Fired,160730066,957S,957S,3/13/2016 1:37,2618 DUCK CT,245,2015-2016,,,Stockton,CA,3,13,2016,16.2,195
Shots Fired,160730070,957S,957S,3/13/2016 1:45,1501 S AMERICAN ST,219,2015-2016,,,Stockton,CA,3,13,2016,16.2,195
Shots Fired,160730818,957S,957S,3/13/2016 22:30,2244 S LINCOLN ST,225,2015-2016,,,Stockton,CA,3,13,2016,16.2,195
Shots Fired,160771111,957S,957S,3/17/2016 22:14,1425 S CALIFORNIA ST,218,2015-2016,,,Stockton,CA,3,17,2016,16.21111111,195
Shots Fired,160800889,957S,957S,3/20/2016 21:23,2058 S LINCOLN ST,224,2015-2016,,,Stockton,CA,3,20,2016,16.21944444,195
Shots Fired,160820992,957S,957S,3/22/2016 22:04,1561 SPRING ST,213,2015-2016,,,Stockton,CA,3,22,2016,16.225,195
Shots Fired,160821025,957S,957S,3/22/2016 22:56,1793 E THIRTEENTH ST,245,2015-2016,,,Stockton,CA,3,22,2016,16.225,195
Shots Fired,160830870,957S,957S,3/23/2016 17:52,161 W THIRD ST,222,2015-2016,,,Stockton,CA,3,23,2016,16.22777778,195
Shots Fired,160831095,957S,957S,3/23/2016 21:17,37 W SIXTH ST,223,2015-2016,,,Stockton,CA,3,23,2016,16.22777778,195
Shots Fired,160840951,957S,957S,3/24/2016 19:45,167 W FOURTH ST,223,2015-2016,,,Stockton,CA,3,24,2016,16.23055556,195
Shots Fired,160841071,957S,957S,3/24/2016 22:25,1545 ARTESE LN,245,2015-2016,,,Stockton,CA,3,24,2016,16.23055556,195
Shots Fired,160841146,957S,957S,3/24/2016 23:56,2206 SCRIBNER ST,216,2015-2016,,,Stockton,CA,3,24,2016,16.23055556,195
Shots Fired,160860013,957S,957S,3/26/2016 0:12,1519 S AMERICAN ST,219,2015-2016,,,Stockton,CA,3,26,2016,16.23611111,195
Shots Fired,160860954,957S,957S,3/26/2016 22:30,1517 E EIGHTH ST,213,2015-2016,,,Stockton,CA,3,26,2016,16.23611111,195
Shots Fired,160861033,957S,957S,3/26/2016 23:30,2013 S AMERICAN ST,219,2015-2016,,,Stockton,CA,3,26,2016,16.23611111,195
Shots Fired,160870073,957S,957S,3/27/2016 1:48,1566 E NINTH ST,216,2015-2016,,,Stockton,CA,3,27,2016,16.23888889,195
Shots Fired,160881062,957S,957S,3/28/2016 23:55,1546 S EL DORADO ST,218,2015-2016,,,Stockton,CA,3,28,2016,16.24166667,195
Shots Fired,160930351,957S,957S,4/2/2016 11:54,25 HOWARD ST,223,2015-2016,,,Stockton,CA,4,2,2016,16.25277778,196
Shots Fired,160940227,957S,957S,4/3/2016 8:15,1625 S TURNPIKE RD,221,2015-2016,,,Stockton,CA,4,3,2016,16.25555556,196
Shots Fired,160950019,957S,957S,4/4/2016 0:53,2450 S UNION ST,215,2015-2016,,,Stockton,CA,4,4,2016,16.25833333,196
Shots Fired,160951028,957S,957S,4/4/2016 23:27,1449 S UNION ST,210,2015-2016,,,Stockton,CA,4,4,2016,16.25833333,196
Shots Fired,160970016,957S,957S,4/6/2016 0:19,2418 S LINCOLN ST,225,2015-2016,,,Stockton,CA,4,6,2016,16.26388889,196
Shots Fired,160980016,957S,957S,4/7/2016 0:39,930 E MARTIN LUTHER KING BL,219,2015-2016,,,Stockton,CA,4,7,2016,16.26666667,196
Shots Fired,161000040,957S,957S,4/9/2016 1:12,423 ST FRANCIS ST,225,2015-2016,,,Stockton,CA,4,9,2016,16.27222222,196
Shots Fired,161021017,957S,957S,4/11/2016 20:13,1521 E EIGHTH ST,213,2015-2016,,,Stockton,CA,4,11,2016,16.27777778,196
Shots Fired,161060990,957S,957S,4/15/2016 22:23,1611 S UNION ST,210,2015-2016,,,Stockton,CA,4,15,2016,16.28888889,196
Shots Fired,161070078,957S,957S,4/16/2016 2:48,440 E SIXTH ST,218,2015-2016,,,Stockton,CA,4,16,2016,16.29166667,196
Shots Fired,161070468,957S,957S,4/16/2016 14:12,1658 S AIRPORT WY,211,2015-2016,,,Stockton,CA,4,16,2016,16.29166667,196
Shots Fired,161070814,957S,957S,4/16/2016 20:26,540 E FOURTH ST,219,2015-2016,,,Stockton,CA,4,16,2016,16.29166667,196
Shots Fired,161070907,957S,957S,4/16/2016 21:43,102 HORTON AV,226,2015-2016,,,Stockton,CA,4,16,2016,16.29166667,196
Shots Fired,161080100,957S,957S,4/17/2016 2:42,645 E FOURTH ST,219,2015-2016,,,Stockton,CA,4,17,2016,16.29444444,196
Shots Fired,161081080,957S,957S,4/17/2016 23:58,749 E MARTIN LUTHER KING BL,129,2015-2016,,,Stockton,CA,4,17,2016,16.29444444,196
Shots Fired,161090837,957S,957S,4/18/2016 18:11,2616 CERRUTI ST,245,2015-2016,,,Stockton,CA,4,18,2016,16.29722222,196
Shots Fired,161090838,957S,957S,4/18/2016 18:11,2616 CERRUTI ST,245,2015-2016,,,Stockton,CA,4,18,2016,16.29722222,196
Shots Fired,161101200,957S,957S,4/19/2016 23:17,1713 S TURNPIKE RD,221,2015-2016,,,Stockton,CA,4,19,2016,16.3,196
Shots Fired,161120851,957S,957S,4/21/2016 19:18,645 E FOURTH ST,219,2015-2016,,,Stockton,CA,4,21,2016,16.30555556,196
Shots Fired,161121059,957S,957S,4/21/2016 23:44,1601 S CALIFORNIA ST,218,2015-2016,,,Stockton,CA,4,21,2016,16.30555556,196
Shots Fired,161121060,957S,957S,4/21/2016 23:45,1554 E NINTH ST,216,2015-2016,,,Stockton,CA,4,21,2016,16.30555556,196
Shots Fired,161140060,957S,957S,4/23/2016 1:54,425 E FIRST ST,218,2015-2016,,,Stockton,CA,4,23,2016,16.31111111,196
Shots Fired,161150944,957S,DISCHARGE OF FIREARMS,4/24/2016 23:37,150 GATEWAY CT,326,2015-2016,,,Stockton,CA,4,24,2016,16.31388889,196
Shots Fired,161180029,957S,957S,4/27/2016 0:49,2041 SCRIBNER ST,213,2015-2016,,,Stockton,CA,4,27,2016,16.32222222,196
Shots Fired,161210019,957S,957S,4/30/2016 0:31,S TURNPIKE RD/W MARTIN LUTHER KI,221,2015-2016,,,Stockton,CA,4,30,2016,16.33055556,196
Shots Fired,161260004,957S,957S,5/5/2016 0:03,1505 S UNION ST,210,2015-2016,,,Stockton,CA,5,5,2016,16.34444444,197
Shots Fired,161260310,957S,957S,5/5/2016 10:04,SB INTERSTATE 5/W EIGHTH ST,230,2015-2016,,,Stockton,CA,5,5,2016,16.34444444,197
Shots Fired,161260830,957S,957S,5/5/2016 17:37,1305 S CALIFORNIA ST,128,2015-2016,,,Stockton,CA,5,5,2016,16.34444444,197
Shots Fired,161280038,957S,957S,5/7/2016 1:15,1001 E MARTIN LUTHER KING BL,125,2015-2016,,,Stockton,CA,5,7,2016,16.35,197
Shots Fired,161280072,957S,957S,5/7/2016 2:57,2232 S COMMERCE ST,226,2015-2016,,,Stockton,CA,5,7,2016,16.35,197
Shots Fired,161290947,957S,SHOOTING INTO OCCUPIED DWELLING,5/8/2016 22:59,1535 S SAN JOAQUIN ST,218,2015-2016,,,Stockton,CA,5,8,2016,16.35277778,197
Shots Fired,161311013,957S,957S,5/10/2016 21:15,1410 S CALIFORNIA ST,219,2015-2016,,,Stockton,CA,5,10,2016,16.35833333,197
Shots Fired,161321157,957S,ASSAULT WITH A DEADLY WEAPON,5/11/2016 21:43,2318 S AIRPORT WY,216,2015-2016,,,Stockton,CA,5,11,2016,16.36111111,197
Shots Fired,161330867,957S,MURDER,5/12/2016 19:08,1653 E NINTH ST,216,2015-2016,,,Stockton,CA,5,12,2016,16.36388889,197
Shots Fired,161340972,957S,ASSAULT WITH A DEADLY WEAPON,5/13/2016 21:49,2318 S AIRPORT WY,216,2015-2016,,,Stockton,CA,5,13,2016,16.36666667,197
Shots Fired,161340979,957S,957S,5/13/2016 21:55,1426 S SAN JOAQUIN ST,218,2015-2016,,,Stockton,CA,5,13,2016,16.36666667,197
Shots Fired,161350081,957S,957S,5/14/2016 2:38,700 W EIGHTH ST,231,2015-2016,,,Stockton,CA,5,14,2016,16.36944444,197
Shots Fired,161360053,957S,957S,5/15/2016 1:05,2127 PERALTA AV,219,2015-2016,,,Stockton,CA,5,15,2016,16.37222222,197
Shots Fired,161360052,957S,ASSAULT WITH A DEADLY WEAPON,5/15/2016 1:05,2256 S COMMERCE ST,226,2015-2016,,,Stockton,CA,5,15,2016,16.37222222,197
Shots Fired,161360054,957S,957S,5/15/2016 1:05,107 NAOMI COCHRAN DR,226,2015-2016,,,Stockton,CA,5,15,2016,16.37222222,197
Shots Fired,161360360,957S,957S,5/15/2016 11:34,2201 BIEGHLE ST,216,2015-2016,,,Stockton,CA,5,15,2016,16.37222222,197
Shots Fired,161420650,957S,957S,5/21/2016 16:40,102 HORTON AV,226,2015-2016,,,Stockton,CA,5,21,2016,16.38888889,197
Shots Fired,161510010,957S,957S,5/30/2016 0:08,2546 S TURNPIKE RD,225,2015-2016,,,Stockton,CA,5,30,2016,16.41388889,197
Shots Fired,161521225,957S,957S,5/31/2016 23:37,1532 S SAN JOAQUIN ST,218,2015-2016,,,Stockton,CA,5,31,2016,16.41666667,197
Shots Fired,161541147,957S,957S,6/2/2016 22:53,2270 S AMERICAN ST,220,2015-2016,,,Stockton,CA,6,2,2016,16.41944444,198
Shots Fired,161560907,957S,ASSAULT WITH A DEADLY WEAPON,6/4/2016 19:44,524 DELHI AV,224,2015-2016,,,Stockton,CA,6,4,2016,16.425,198
Shots Fired,161561124,957S,SHOOTING INTO OCCUPIED DWELLING,6/4/2016 22:54,1446 S SUTTER ST,218,2015-2016,,,Stockton,CA,6,4,2016,16.425,198
Shots Fired,161570055,957S,957S,6/5/2016 1:18,2210 SCRIBNER ST,216,2015-2016,,,Stockton,CA,6,5,2016,16.42777778,198
Shots Fired,161570144,957S,957S,6/5/2016 4:00,848 E FIRST ST,219,2015-2016,,,Stockton,CA,6,5,2016,16.42777778,198
Shots Fired,161580342,957S,957S,6/6/2016 10:13,2021 SCRIBNER ST,213,2015-2016,,,Stockton,CA,6,6,2016,16.43055556,198
Shots Fired,161580786,957S,957S,6/6/2016 16:51,2113 S AIRPORT WY,215,2015-2016,,,Stockton,CA,6,6,2016,16.43055556,198
Shots Fired,161590102,957S,957S,6/7/2016 2:57,831 E FIRST ST,219,2015-2016,,,Stockton,CA,6,7,2016,16.43333333,198
Shots Fired,161621171,957S,957S,6/10/2016 23:50,302 E SEVENTH ST,218,2015-2016,,,Stockton,CA,6,10,2016,16.44166667,198
Shots Fired,161640470,957S,957S,6/12/2016 13:01,1518 SPRING ST,213,2015-2016,,,Stockton,CA,6,12,2016,16.44722222,198
Shots Fired,161650056,957S,957S,6/13/2016 1:54,1101 E FIRST ST,210,2015-2016,,,Stockton,CA,6,13,2016,16.45,198
Shots Fired,161650185,957S,957S,6/13/2016 7:25,1425 S CENTER ST,222,2015-2016,,,Stockton,CA,6,13,2016,16.45,198
Shots Fired,161661028,957S,957S,6/14/2016 19:58,101 DELHI AV,224,2015-2016,,,Stockton,CA,6,14,2016,16.45277778,198
Shots Fired,161661029,957S,957S,6/14/2016 19:58,101 DELLA ST,189,2015-2016,,,Stockton,CA,6,14,2016,16.45277778,198
Shots Fired,161700070,957S,957S,6/18/2016 1:58,433 W THIRD ST,223,2015-2016,,,Stockton,CA,6,18,2016,16.46388889,198
Shots Fired,161710044,957S,957S,6/19/2016 0:30,1539 S TURNPIKE RD,221,2015-2016,,,Stockton,CA,6,19,2016,16.46666667,198
Shots Fired,161710133,957S,957S,6/19/2016 3:33,2625 S COMMERCE ST,226,2015-2016,,,Stockton,CA,6,19,2016,16.46666667,198
Shots Fired,161710916,957S,957S,6/19/2016 21:04,115 W THIRD ST,222,2015-2016,,,Stockton,CA,6,19,2016,16.46666667,198
Shots Fired,161710917,957S,957S,6/19/2016 21:04,115 W THIRD ST,222,2015-2016,,,Stockton,CA,6,19,2016,16.46666667,198
Shots Fired,161770044,957S,957S,6/25/2016 0:50,1701 E SEVENTH ST,211,2015-2016,,,Stockton,CA,6,25,2016,16.48333333,198
Shots Fired,161770045,957S,957S,6/25/2016 0:50,1701 E SEVENTH ST,211,2015-2016,,,Stockton,CA,6,25,2016,16.48333333,198
Shots Fired,161770136,957S,957S,6/25/2016 2:56,2405 TIFFANY ST,216,2015-2016,,,Stockton,CA,6,25,2016,16.48333333,198
Shots Fired,161770217,957S,957S,6/25/2016 5:17,2542 S EL DORADO ST,220,2015-2016,,,Stockton,CA,6,25,2016,16.48333333,198
Shots Fired,161780153,957S,SHOOTING INTO UNOCCUPIED VEHC,6/26/2016 3:37,2026 SUPERIOR ST,213,2015-2016,,,Stockton,CA,6,26,2016,16.48611111,198
Shots Fired,161790662,957S,957S,6/27/2016 14:26,101 E SIXTH ST,218,2015-2016,,,Stockton,CA,6,27,2016,16.48888889,198
Shots Fired,161811270,957S,957S,6/29/2016 22:56,1566 E NINTH ST,216,2015-2016,,,Stockton,CA,6,29,2016,16.49444444,198
Shots Fired,161851243,957S,957S,7/3/2016 23:06,2347 ANNE ST,,2016-2017,PAR,,Stockton,CA,7,3,2016,16.50555556,199
Shots Fired,161860063,957S,957S,7/4/2016 0:56,333 DELHI AV,,2016-2017,SEA,,Stockton,CA,7,4,2016,16.50833333,199
Shots Fired,161860084,957S,957S,7/4/2016 1:41,1806 CLOVER LN,,2016-2017,PAR,,Stockton,CA,7,4,2016,16.50833333,199
Shots Fired,161870192,957S,957S,7/5/2016 3:50,301 E MARTIN LUTHER KING BL,,2016-2017,SEA,,Stockton,CA,7,5,2016,16.51111111,199
Shots Fired,161880343,957S,957S,7/6/2016 10:39,2445 OPHIR ST,,2016-2017,PAR,,Stockton,CA,7,6,2016,16.51388889,199
Shots Fired,161881118,957S,957S,7/6/2016 22:09,1930 S AMERICAN ST,,2016-2017,SEA,,Stockton,CA,7,6,2016,16.51388889,199
Shots Fired,161910023,957S,957S,7/9/2016 0:36,1546 SPRING ST,,2016-2017,PAR,,Stockton,CA,7,9,2016,16.52222222,199
Shots Fired,161920134,957S,957S,7/10/2016 3:38,2430 S CALIFORNIA ST,,2016-2017,SEA,,Stockton,CA,7,10,2016,16.525,199
Shots Fired,161920200,957S,957S,7/10/2016 5:18,518 E SIXTH ST,,2016-2017,SEA,,Stockton,CA,7,10,2016,16.525,199
Shots Fired,161921052,957S,957S,7/10/2016 23:57,2282 S SUTTER ST,,2016-2017,SEA,,Stockton,CA,7,10,2016,16.525,199
Shots Fired,161961006,957S,957S,7/14/2016 21:50,1621 S AURORA ST,,2016-2017,SEA,,Stockton,CA,7,14,2016,16.53611111,199
Shots Fired,161990088,957S,957S,7/17/2016 1:47,611 W MARTIN LUTHER KING BL,,2016-2017,SEA,,Stockton,CA,7,17,2016,16.54444444,199
Shots Fired,161990121,957S,957S,7/17/2016 2:31,1653 E SEVENTH ST,,2016-2017,PAR,,Stockton,CA,7,17,2016,16.54444444,199
Shots Fired,161991085,957S,SHOOTING INTO OCCUPIED DWELLING,7/17/2016 21:13,528 E SIXTH ST,,2016-2017,SEA,,Stockton,CA,7,17,2016,16.54444444,199
Shots Fired,161991174,957S,957S,7/17/2016 22:30,369 MOSSWOOD AV,,2016-2017,SEA,,Stockton,CA,7,17,2016,16.54444444,199
Shots Fired,162011053,957S,957S,7/19/2016 21:57,2202 SCRIBNER ST,,2016-2017,PAR,,Stockton,CA,7,19,2016,16.55,199
Shots Fired,162011103,957S,957S,7/19/2016 22:44,2254 S UNION ST,,2016-2017,PAR,,Stockton,CA,7,19,2016,16.55,199
Shots Fired,162020623,957S,957S,7/20/2016 14:32,1504 S AMERICAN ST,,2016-2017,SEA,,Stockton,CA,7,20,2016,16.55277778,199
Shots Fired,162020626,957S,957S,7/20/2016 14:35,848 E MARTIN LUTHER KING BL,,2016-2017,SEA,,Stockton,CA,7,20,2016,16.55277778,199
Shots Fired,162021163,957S,957S,7/20/2016 22:46,2044 S PILGRIM ST,,2016-2017,PAR,,Stockton,CA,7,20,2016,16.55277778,199
Shots Fired,162030115,957S,957S,7/21/2016 3:49,1825 S CALIFORNIA ST,,2016-2017,SEA,,Stockton,CA,7,21,2016,16.55555556,199
Shots Fired,162041173,957S,SHOOTING INTO OCCUPIED DWELLING,7/22/2016 23:55,1105 E EIGHTH ST,,2016-2017,PAR,,Stockton,CA,7,22,2016,16.55833333,199
Shots Fired,162060544,957S,957S,7/24/2016 13:57,2303 S UNION ST,,2016-2017,NTH,,Stockton,CA,7,24,2016,16.56388889,199
Shots Fired,162060545,957S,SHOOTING INTO OCCUPIED DWELLING,7/24/2016 13:58,2335 PHELPS ST,,2016-2017,PAR,,Stockton,CA,7,24,2016,16.56388889,199
Shots Fired,162081100,957S,957S,7/26/2016 21:58,517 E FOURTH ST,,2016-2017,SEA,,Stockton,CA,7,26,2016,16.56944444,199
Shots Fired,162090039,957S,957S,7/27/2016 1:09,1826 S TURNPIKE RD,,2016-2017,SEA,,Stockton,CA,7,27,2016,16.57222222,199
Shots Fired,162121127,957S,957S,7/30/2016 23:54,1853 E TENTH ST,,2016-2017,PAR,,Stockton,CA,7,30,2016,16.58055556,199
Shots Fired,162140046,957S,SHOOTING INTO OCCUPIED DWELLING,8/1/2016 1:32,323 E FIRST ST,,2016-2017,SEA,,Stockton,CA,8,1,2016,16.58333333,200
Shots Fired,162151110,957S,957S,8/2/2016 23:24,1826 S TURNPIKE RD,,2016-2017,SEA,,Stockton,CA,8,2,2016,16.58611111,200
Shots Fired,162170683,957S,957S,8/4/2016 16:08,2045 S CALIFORNIA ST,,2016-2017,SEA,,Stockton,CA,8,4,2016,16.59166667,200
Shots Fired,162200897,957S,957S,8/7/2016 20:43,580 W MARTIN LUTHER KING BL,,2016-2017,SUP,,Stockton,CA,8,7,2016,16.6,200
Shots Fired,162220051,957S,957S,8/9/2016 1:42,1320 S STANISLAUS ST,,2016-2017,SEA,,Stockton,CA,8,9,2016,16.60555556,200
Shots Fired,162240669,957S,957S,8/11/2016 16:18,1245 E EIGHTH ST,,2016-2017,PAR,,Stockton,CA,8,11,2016,16.61111111,200
Shots Fired,162250104,957S,957S,8/12/2016 3:12,2243 S EL DORADO ST,,2016-2017,SEA,,Stockton,CA,8,12,2016,16.61388889,200
Shots Fired,162260113,957S,957S,8/13/2016 1:59,500 W MARTIN LUTHER KING BL,,2016-2017,SEA,,Stockton,CA,8,13,2016,16.61666667,200
Shots Fired,162261108,957S,957S,8/13/2016 23:29,436 E THIRD ST,,2016-2017,SEA,,Stockton,CA,8,13,2016,16.61666667,200
Shots Fired,162290515,957S,957S,8/16/2016 13:08,826 E SECOND ST,,2016-2017,SEA,,Stockton,CA,8,16,2016,16.625,200
Shots Fired,162330038,957S,957S,8/20/2016 1:02,310 W MARTIN LUTHER KING BL,,2016-2017,SEA,,Stockton,CA,8,20,2016,16.63611111,200
Shots Fired,162340981,957S,957S,8/21/2016 21:45,2038 SCRIBNER ST,,2016-2017,PAR,,Stockton,CA,8,21,2016,16.63888889,200
Shots Fired,162350031,957S,957S,8/22/2016 1:01,1644 IDA AV,,2016-2017,PAR,,Stockton,CA,8,22,2016,16.64166667,200
Shots Fired,162350089,957S,957S,8/22/2016 4:48,402 E FIFTH ST,,2016-2017,SEA,,Stockton,CA,8,22,2016,16.64166667,200
Shots Fired,162350882,957S,957S,8/22/2016 18:38,1637 E EIGHTH ST,,2016-2017,PAR,,Stockton,CA,8,22,2016,16.64166667,200
Shots Fired,162360799,957S,957S,8/23/2016 17:59,741 E SECOND ST,,2016-2017,SEA,,Stockton,CA,8,23,2016,16.64444444,200
