address,city,state,datetime,numrounds,shotspotterflexid,lat,long
41 E BELMONT,Fresno,CA,11/10/2017 03:01:52,1,33245,36.7502351761,-119.812007123
2004 E WHITE,Fresno,CA,11/10/2017 11:22:32,1,33247,36.7512412729,-119.786958602
539 N BLACKSTONE,Fresno,CA,11/11/2017 18:09:46,3,33269,36.7509204012,-119.790724790
232 S CALLISCH,Fresno,CA,11/12/2017 03:21:20,1,33280,36.7411845707,-119.775641776
315 S WOODROW AVE,Fresno,CA,11/12/2017 02:42:24,3,15254,36.7404727276,-119.742403349
301-533 E CHURCH AVE,Fresno,CA,11/12/2017 13:35:49,4,10703,36.7142834425,-119.807741041
1190 S WINERY AVE,Fresno,CA,11/12/2017 20:17:57,1,15289,36.7314936856,-119.732650089
4634 E ALTA AVE,Fresno,CA,11/13/2017 00:17:40,1,15299,36.7330486116,-119.743811990
2980 E WASHINGTON,Fresno,CA,11/13/2017 05:13:43,5,33294,36.7477131295,-119.774840995
4801-4817 E LANE AVE,Fresno,CA,11/16/2017 20:05:54,10,15382,36.7323092795,-119.736001663
106 N POPLAR,Fresno,CA,11/17/2017 23:44:22,1,33367,36.7443121112,-119.795854666
221-227 S BACKER AVE,Fresno,CA,11/18/2017 03:18:50,2,15412,36.7417760772,-119.743643081
604 N FOURTH,Fresno,CA,11/19/2017 20:11:47,1,33406,36.7519379459,-119.766738587
1100-1160 VENTURA ST,Fresno,CA,11/19/2017 20:19:56,2,10910,36.7236769744,-119.793954304
2302-2308 S M.L.K. JR BLVD,Fresno,CA,11/20/2017 10:43:46,1,10924,36.7175908785,-119.799882988
4754-4758 E MONTECITO AVE,Fresno,CA,11/20/2017 17:17:54,3,15545,36.7340744187,-119.738453627
800-862 KERN ST,Fresno,CA,11/21/2017 15:44:56,1,10963,36.7244847491,-119.800760841
2103 E BELMONT,Fresno,CA,11/23/2017 17:35:05,2,33463,36.7508873678,-119.786190306
600-710 E CHURCH AVE,Fresno,CA,11/23/2017 23:30:19,2,11077,36.7141317867,-119.804097869
708 E OLIVE,Fresno,CA,11/23/2017 22:16:59,3,33479,36.7572771459,-119.802778598
2434 S ELM AVE,Fresno,CA,11/24/2017 01:16:21,3,11084,36.7123667704,-119.791891703
4753 E KERCKHOFF AVE,Fresno,CA,11/24/2017 23:13:23,1,15770,36.7409487465,-119.740053422
3255 E TYLER,Fresno,CA,11/25/2017 20:20:02,1,33505,36.7562462446,-119.770104101
4629-4631 E ALTA AVE,Fresno,CA,11/25/2017 00:39:22,2,15774,36.7335939222,-119.744151579
4907 E KINGS CANYON RD,Fresno,CA,11/25/2017 14:27:19,1,15785,36.7375399577,-119.730406500
2396-2398 S CLARA AVE,Fresno,CA,11/26/2017 15:04:47,9,11192,36.7142854270,-119.795308831
630 N SIXTH,Fresno,CA,11/26/2017 03:30:41,6,33516,36.7519918553,-119.763277732
809 S MAPLE AVE,Fresno,CA,11/27/2017 20:32:49,9,15867,36.7344751112,-119.744820599
222 E BELMONT,Fresno,CA,11/27/2017 06:32:56,6,33534,36.7502645860,-119.808866924
1024 W MYERS AVE,Fresno,CA,11/28/2017 21:36:48,1,11264,36.7241488755,-119.823794678
461-503 S DEARING AVE,Fresno,CA,11/29/2017 21:28:13,9,15915,36.7384106229,-119.737872265
4535 E ILLINOIS AVE,Fresno,CA,11/30/2017 19:37:46,1,15950,36.7453172928,-119.748416812
433-449 N 7TH ST,Fresno,CA,11/30/2017 19:08:04,2,15949,36.7494554037,-119.762679159
400-520 E WELDON AVE,Fresno,CA,11/30/2017 08:20:39,9,661,36.7674443253,-119.807119128
2504 N WEST AVE,Fresno,CA,12/01/2017 22:31:27,4,755,36.7738386645,-119.826524918
500-502 S WINERY AVE,Fresno,CA,12/01/2017 23:42:17,1,16004,36.7386932141,-119.731849041
1349-1399 E BELGRAVIA AVE,Fresno,CA,12/01/2017 17:47:40,1,11386,36.7163044003,-119.794703579
999 N THORNE,Fresno,CA,12/01/2017 00:09:40,1,33615,36.7557498578,-119.813526117
3071 N WEST AVE,Fresno,CA,12/01/2017 23:45:42,6,764,36.7780596804,-119.826567933
1012 W SAGINAW WAY,Fresno,CA,12/02/2017 22:16:59,1,820,36.7884675872,-119.823130284
501-523 S WINERY AVE,Fresno,CA,12/02/2017 03:07:10,5,16011,36.7385825853,-119.731957401
2210 E HAMMOND AVE,Fresno,CA,12/02/2017 19:21:51,1,33667,36.7584746358,-119.784619114
914-922 E CALWA AVE,Fresno,CA,12/03/2017 10:27:42,10,11471,36.7050168094,-119.799387733
3200-3298 N CHANNING WAY,Fresno,CA,12/03/2017 14:59:38,1,845,36.7800708808,-119.824248878
1230 E DIVISADERO,Fresno,CA,12/03/2017 02:43:18,15,33673,36.7435843284,-119.796168515
643 N FOURTH,Fresno,CA,12/03/2017 01:27:01,8,33670,36.7526542620,-119.766910390
4678 E HUNTINGTON AVE,Fresno,CA,12/03/2017 03:08:03,6,16049,36.7394762992,-119.741617892
2109-2119 S CLARA AVE,Fresno,CA,12/03/2017 02:43:25,6,11455,36.7212347888,-119.795211106
2286 S FIG AVE,Fresno,CA,12/03/2017 19:49:32,12,11486,36.7179433025,-119.799904235
201-249 N 8TH ST,Fresno,CA,12/03/2017 21:57:43,2,16070,36.7454308497,-119.760856241
345 N CLARK,Fresno,CA,12/03/2017 21:42:39,3,33683,36.7477765856,-119.786085660
4634-4636 E MONTECITO AVE,Fresno,CA,12/05/2017 02:45:12,6,16096,36.7339676404,-119.743939113
3220 E ILLINOIS,Fresno,CA,12/05/2017 19:21:42,1,33713,36.7446238348,-119.770467613
3400 N LAFAYETTE AVE,Fresno,CA,12/06/2017 01:05:50,4,969,36.7809129773,-119.838346940
2607-2635 W ROBINSON AVE,Fresno,CA,12/07/2017 21:48:43,8,1069,36.7854221165,-119.841321594
1925-1935 W MICHIGAN AVE,Fresno,CA,12/07/2017 21:14:43,3,1061,36.7766982668,-119.833737714
1401-1477 W ASHLAN AVE,Fresno,CA,12/08/2017 22:03:13,7,1154,36.7932540327,-119.827567427
1512-1522 W ROBINSON AVE,Fresno,CA,12/08/2017 19:11:03,1,1126,36.7859389441,-119.829178525
1242-1244 W VALENCIA AVE,Fresno,CA,12/08/2017 23:09:56,3,11676,36.7231450981,-119.826349300
379 N EFFIE,Fresno,CA,12/09/2017 23:05:56,7,33811,36.7486453762,-119.788344261
2301-2303 W FLINT WAY,Fresno,CA,12/10/2017 17:51:11,1,1249,36.7874370106,-119.837567929
3014 E WASHINGTON,Fresno,CA,12/12/2017 18:06:12,1,33879,36.7476418089,-119.774400311
701 N FOURTH,Fresno,CA,12/12/2017 22:20:43,3,33891,36.7533012647,-119.766894508
4909 E BALCH AVE,Fresno,CA,12/13/2017 04:51:43,3,16441,36.7390290420,-119.731486968
5161 E KINGS CANYON RD,Fresno,CA,12/15/2017 20:45:02,3,16559,36.7360556232,-119.720264291
705 N FARRIS,Fresno,CA,12/15/2017 01:48:56,1,33922,36.7522245690,-119.812470189
388 N VALERIA,Fresno,CA,12/15/2017 22:42:26,11,33940,36.7484731755,-119.784843784
221-227 S BACKER AVE,Fresno,CA,12/16/2017 01:35:24,28,16566,36.7417475657,-119.743684531
41 E BELMONT,Fresno,CA,12/16/2017 05:34:07,1,33950,36.7504141384,-119.812165167
4554-4560 E TURNER AVE,Fresno,CA,12/17/2017 23:17:06,21,16675,36.7521587385,-119.747274387
4595 E BALCH AVE,Fresno,CA,12/17/2017 19:30:10,3,16664,36.7389566451,-119.746934882
405 E OLEANDER AVE,Fresno,CA,12/17/2017 04:54:15,3,12112,36.7299896316,-119.807068982
4322 E HAMILTON AVE,Fresno,CA,12/17/2017 21:07:27,6,16670,36.7240825095,-119.753518110
3642 E CLAY,Fresno,CA,12/17/2017 06:28:42,1,33988,36.7566567214,-119.764137871
454-498 W YALE AVE,Fresno,CA,12/17/2017 18:11:46,2,1831,36.7702896588,-119.817510804
351-399 N 7TH ST,Fresno,CA,12/18/2017 21:12:21,2,34024,36.7482923627,-119.762857856
1-7 E MYERS AVE,Fresno,CA,12/19/2017 19:12:26,6,12228,36.7243883214,-119.813091046
3947 E MADISON AVE,Fresno,CA,12/19/2017 01:36:22,8,16711,36.7495983478,-119.758119022
205 N EFFIE,Fresno,CA,12/19/2017 20:19:09,5,34043,36.7452068263,-119.788825341
4466-4494 E HAMILTON AVE,Fresno,CA,12/21/2017 23:09:29,6,16804,36.7249809442,-119.749810542
2010 N CHANNING AVE,Fresno,CA,12/21/2017 17:03:15,3,2090,36.7684918322,-119.824344212
500-598 N JACKSON AVE,Fresno,CA,12/22/2017 23:44:52,1,16838,36.7512551586,-119.747561360
453 E OLEANDER AVE,Fresno,CA,12/22/2017 02:09:02,1,12293,36.7301236115,-119.805970713
CA-180,Fresno,CA,12/22/2017 00:34:17,4,16808,36.7539763204,-119.750529180
1048 W LANSING WAY,Fresno,CA,12/22/2017 22:16:52,1,2180,36.7877213508,-119.824106328
111 E SAN JOAQUIN ST,Fresno,CA,12/23/2017 21:37:33,3,12412,36.7329902528,-119.811053578
343 S MAPLE AVE,Fresno,CA,12/23/2017 03:43:29,2,16849,36.7398781200,-119.744990674
740 E BELMONT,Fresno,CA,12/23/2017 22:26:00,4,34144,36.7503489163,-119.801583784
604 S RECREATION AVE,Fresno,CA,12/23/2017 22:51:26,9,16895,36.7371370743,-119.739306078
363 N BLACKSTONE,Fresno,CA,12/23/2017 04:06:03,1,34107,36.7481849449,-119.790930448
88 E BELMONT,Fresno,CA,12/23/2017 05:40:57,2,34115,36.7498882604,-119.811751775
556 S SIERRA VISTA AVE,Fresno,CA,12/23/2017 17:34:56,3,16875,36.7373975471,-119.741827543
6 E SAN JOAQUIN ST,Fresno,CA,12/24/2017 20:27:23,3,12507,36.7327336399,-119.812547587
409 N H ST,Fresno,CA,12/24/2017 06:22:08,2,34160,36.7491491529,-119.811021991
4126 E MCKENZIE AVE,Fresno,CA,12/24/2017 20:10:42,2,16957,36.7467893244,-119.756539410
4551-4599 E HARVEY AVE,Fresno,CA,12/24/2017 22:24:48,2,17011,36.7542247366,-119.747633712
332 N PALM,Fresno,CA,12/24/2017 06:21:40,2,34158,36.7479816324,-119.808485326
3350 E WASHINGTON,Fresno,CA,12/24/2017 22:52:00,1,34210,36.7475900113,-119.767819388
4801-4817 E LANE AVE,Fresno,CA,12/25/2017 03:30:03,4,17075,36.7323313257,-119.736226968
2239 S POPPY AVE,Fresno,CA,12/25/2017 00:09:09,6,12591,36.7189148347,-119.789471677
CA-41,Fresno,CA,12/25/2017 18:04:05,2,12685,36.7167172755,-119.784336968
633 N JACKSON AVE,Fresno,CA,12/26/2017 23:48:20,7,17245,36.7519654847,-119.747889795
3668-3674 E TURNER AVE,Fresno,CA,12/26/2017 00:45:02,3,34300,36.7518550984,-119.762879512
2224 E WEBSTER,Fresno,CA,12/26/2017 18:26:28,8,34316,36.7568924887,-119.784741961
122 N EFFIE,Fresno,CA,12/26/2017 04:19:59,8,34303,36.7437372858,-119.788130836
4810-4816 E WASHINGTON AVE,Fresno,CA,12/26/2017 03:15:00,3,17197,36.7474167801,-119.735838933
710 N BLACKSTONE,Fresno,CA,12/26/2017 18:26:32,8,34317,36.7527376064,-119.790200947
4615-4619 E MONTECITO AVE,Fresno,CA,12/27/2017 00:46:39,10,17254,36.7341452521,-119.744690929
S WEST AVE,Fresno,CA,12/27/2017 00:50:02,7,12762,36.7255592859,-119.826529872
4970 E KINGS CANYON RD,Fresno,CA,12/27/2017 00:30:52,1,17249,36.7347150197,-119.729345897
4774 E HUNTINGTON AVE,Fresno,CA,12/28/2017 21:39:27,1,17351,36.7392769043,-119.737490914
410 E DENNETT,Fresno,CA,12/28/2017 22:02:05,10,34390,36.7540535649,-119.806839440
332 N PALM,Fresno,CA,12/29/2017 03:34:45,2,34396,36.7475044736,-119.808215777
720 N THORNE,Fresno,CA,12/30/2017 21:08:17,3,34476,36.7525496439,-119.812995668
4582 E HARVEY AVE,Fresno,CA,12/30/2017 01:18:55,4,17424,36.7540968831,-119.747622496
159 N CHESTNUT AVE,Fresno,CA,12/30/2017 01:01:17,14,17423,36.7443959802,-119.736610880
728-736 W SUSSEX WAY,Fresno,CA,12/30/2017 20:12:27,6,2887,36.7906024429,-119.820092878
632 S DEARING AVE,Fresno,CA,12/31/2017 22:47:11,83,18041,36.7366443389,-119.738345142
5116-5124 E BUTLER AVE,Fresno,CA,12/31/2017 22:49:01,4,18046,36.7286558327,-119.722035518
3884 E HAMILTON AVE,Fresno,CA,12/31/2017 22:50:39,7,18053,36.7245475840,-119.759604121
1506 W FLINT WAY,Fresno,CA,12/31/2017 20:38:54,2,3166,36.7883509095,-119.828479790
2051 E WHITE,Fresno,CA,12/31/2017 21:38:23,8,34747,36.7517617008,-119.786193809
1325 W KEARNEY BLVD,Fresno,CA,12/31/2017 23:26:35,8,13549,36.7282380912,-119.827206281
4077-4115 N CRYSTAL AVE,Fresno,CA,12/31/2017 21:51:27,4,3303,36.7921337923,-119.831454846
545-599 W PRINCETON AVE,Fresno,CA,12/31/2017 20:34:24,2,3157,36.7756591488,-119.818679449
300-326 N 8TH ST,Fresno,CA,12/31/2017 22:10:20,4,17924,36.7472450698,-119.760323820
3473 E IOWA,Fresno,CA,12/31/2017 15:53:38,7,34502,36.7445625283,-119.766193975
450 N SAN PABLO,Fresno,CA,12/31/2017 21:34:40,6,34732,36.7494306616,-119.794164949
178 N EFFIE,Fresno,CA,12/31/2017 22:40:50,6,34891,36.7449701172,-119.788285839
1706 S TEILMAN AVE,Fresno,CA,12/31/2017 21:08:31,3,13345,36.7256054564,-119.822589354
2121 E OLIVE AVE,Fresno,CA,12/31/2017 23:12:57,24,34972,36.7581255068,-119.784590182
727 N THIRD,Fresno,CA,12/31/2017 23:11:18,3,34963,36.7534189341,-119.769643160
15 E AMADOR ST,Fresno,CA,12/31/2017 17:11:20,5,13155,36.7354051569,-119.812458360
4582 E HARVEY AVE,Fresno,CA,12/31/2017 03:02:25,6,17514,36.7540880615,-119.747422920
107-117 E AMADOR ST,Fresno,CA,12/31/2017 21:13:13,7,13355,36.7350597561,-119.811025070
CA-41,Fresno,CA,12/31/2017 20:26:18,6,13252,36.7097386281,-119.784596771
501-699 W HAWES AVE,Fresno,CA,12/31/2017 18:46:13,7,13180,36.7268363867,-119.818480647
4722-4726 E LANE AVE,Fresno,CA,12/31/2017 22:30:45,3,17987,36.7319450127,-119.739847401
333 N MAPLE AVE,Fresno,CA,12/31/2017 22:34:02,12,18001,36.7473150079,-119.745872527
1901-1999 S CHANNING AVE,Fresno,CA,12/31/2017 23:18:08,10,13520,36.7224192081,-119.824352079
570 N FOURTH,Fresno,CA,12/31/2017 23:31:57,27,35033,36.7517769464,-119.766804804
3851-3899 N CHANNING AVE,Fresno,CA,12/31/2017 21:06:55,1,3213,36.7879609359,-119.824272709
4855 E LANE AVE,Fresno,CA,12/31/2017 23:30:18,5,18185,36.7328007173,-119.733186077
1004 W MYERS AVE,Fresno,CA,12/31/2017 23:37:57,3,13588,36.7242413751,-119.823418968
742-750 W SAGINAW WAY,Fresno,CA,12/31/2017 23:34:30,1,3519,36.7884906849,-119.820553925
1728-1740 N CHANNING AVE,Fresno,CA,12/31/2017 23:34:51,3,3521,36.7663377084,-119.823762611
428 N CLARK,Fresno,CA,12/31/2017 21:41:53,8,34756,36.7491656733,-119.785831998
1529 C ST,Fresno,CA,12/31/2017 23:44:42,4,13609,36.7332226630,-119.804178076
1506 W FLINT WAY,Fresno,CA,12/31/2017 21:30:00,2,3270,36.7883513859,-119.828443710
460 N GLENN,Fresno,CA,12/31/2017 19:39:34,6,34591,36.7496768623,-119.792716468
201-249 N 8TH ST,Fresno,CA,12/31/2017 20:10:35,6,17689,36.7454748880,-119.761319663
3952 E TOWNSEND AVE,Fresno,CA,12/31/2017 21:51:51,5,17874,36.7274818753,-119.757944286
5030 E ALTA AVE,Fresno,CA,12/31/2017 23:22:12,30,18151,36.7337421562,-119.725514750
821 S ARCHIE AVE,Fresno,CA,12/31/2017 23:23:07,3,18154,36.7343902298,-119.753067293
2374-2378 S EUNICE AVE,Fresno,CA,12/31/2017 23:36:28,5,13583,36.7150695686,-119.794606015
1611 E WEBSTER,Fresno,CA,12/31/2017 22:28:42,5,34872,36.7568265595,-119.791568986
4045 E MONO AVE,Fresno,CA,12/31/2017 23:48:45,10,18270,36.7374984585,-119.756609068
4207 N WOODSON AVE,Fresno,CA,12/31/2017 22:34:37,2,3372,36.7941080764,-119.837128760
1636 S DELNO AVE,Fresno,CA,12/31/2017 17:56:20,7,13165,36.7269635630,-119.819403757
254 N BACKER AVE,Fresno,CA,12/31/2017 18:48:11,10,17612,36.7465013041,-119.742919491
701-705 N JACKSON AVE,Fresno,CA,12/31/2017 18:50:18,7,17614,36.7529119126,-119.747679872
4512 E INYO ST,Fresno,CA,12/31/2017 22:39:59,2,18017,36.7374317218,-119.749418588
741 W MYERS AVE,Fresno,CA,12/31/2017 22:43:07,2,13458,36.7236743649,-119.821106745
4539-4543 E ILLINOIS AVE,Fresno,CA,12/31/2017 21:50:59,2,17871,36.7450924012,-119.748124969
149 N DIANA,Fresno,CA,12/31/2017 22:24:28,6,34865,36.7445118359,-119.787690995
240-298 E LEMON AVE,Fresno,CA,12/31/2017 23:49:12,4,13630,36.7337224996,-119.808952678
3942 E TOWNSEND AVE,Fresno,CA,12/31/2017 23:47:59,12,18268,36.7274163301,-119.758049591
1428 E THOMAS AVE,Fresno,CA,12/31/2017 23:49:31,10,35105,36.7519707467,-119.793935694
352-398 N 6TH ST,Fresno,CA,12/31/2017 23:50:33,8,18276,36.7482602767,-119.764239970
2328 S EUNICE AVE,Fresno,CA,12/31/2017 18:19:31,2,13171,36.7168668101,-119.794838082
828-898 S TRINITY ST,Fresno,CA,12/31/2017 23:52:09,5,13643,36.7341178168,-119.808796022
1828-1898 S ARTHUR AVE,Fresno,CA,12/31/2017 23:53:19,7,13651,36.7239350705,-119.815917089
3800-3838 N CHANNING AVE,Fresno,CA,12/31/2017 23:43:45,5,3542,36.7872257673,-119.824076309
32-42 E DAKOTA AVE,Fresno,CA,12/31/2017 22:58:45,1,3404,36.7864483168,-119.812198370
3821 E MCKENZIE AVE,Fresno,CA,12/31/2017 23:19:50,6,18144,36.7471402312,-119.760371397
4765 E IOWA AVE,Fresno,CA,12/31/2017 23:20:45,8,18147,36.7441617487,-119.738030402
1301-1399 S PICKFORD AVE,Fresno,CA,01/01/2018 00:34:55,9,13848,36.7291763749,-119.805355339
2640 E OLIVE,Fresno,CA,01/01/2018 00:09:11,6,35201,36.7579331610,-119.778930297
906 N CLARK,Fresno,CA,01/01/2018 00:11:55,5,35220,36.7547482136,-119.785167061
486 N POPLAR,Fresno,CA,01/01/2018 02:10:19,5,35437,36.7506003997,-119.795630628
640 S DEARING AVE,Fresno,CA,01/01/2018 03:03:21,15,18625,36.7365808206,-119.738238258
4012 E VERRUE AVE,Fresno,CA,01/01/2018 03:05:23,2,18627,36.7422558533,-119.757120449
2331 S LEE AVE,Fresno,CA,01/01/2018 00:11:48,5,13742,36.7162848608,-119.801238367
388 N EFFIE,Fresno,CA,01/01/2018 00:15:53,3,35242,36.7483599814,-119.788172581
901-999 S RECREATION AVE,Fresno,CA,01/01/2018 00:35:41,4,18446,36.7337757846,-119.738424050
1422 W ROBINSON AVE,Fresno,CA,01/01/2018 01:31:15,4,3805,36.7859946199,-119.827355262
3884 E HAMILTON AVE,Fresno,CA,01/01/2018 01:50:45,11,18608,36.7245118591,-119.759623572
1190 S WINERY AVE,Fresno,CA,01/01/2018 01:50:55,4,18609,36.7303743828,-119.734116915
1215-1299 W EDEN AVE,Fresno,CA,01/01/2018 04:21:06,5,13952,36.7246006548,-119.826069660
2541 S LOTUS AVE,Fresno,CA,01/01/2018 00:03:10,8,13680,36.7101151676,-119.787327374
4732-4736 E LYELL AVE,Fresno,CA,01/01/2018 00:08:23,3,18336,36.7292331392,-119.739419867
4154 E NEVADA AVE,Fresno,CA,01/01/2018 00:07:59,1,18333,36.7455811706,-119.755232671
3973-3987 N FRUIT AVE,Fresno,CA,01/01/2018 00:57:45,7,3760,36.7901629330,-119.817624804
2684-2688 S CLARA AVE,Fresno,CA,01/01/2018 01:39:26,6,13920,36.7036428375,-119.795721934
3601-3635 N WARREN AVE,Fresno,CA,01/01/2018 01:41:27,5,3808,36.7834222245,-119.828893210
4114-4122 E ILLINOIS AVE,Fresno,CA,01/01/2018 01:00:17,26,18541,36.7446989698,-119.756299812
1744 N TEILMAN AVE,Fresno,CA,01/01/2018 00:38:47,4,3744,36.7666445637,-119.821895558
2167 S POPPY AVE,Fresno,CA,01/01/2018 00:12:49,12,13749,36.7202116714,-119.789343227
4959 E KINGS CANYON RD,Fresno,CA,01/01/2018 00:37:05,1,18452,36.7365746420,-119.729384837
624 N SIERRA VISTA AVE,Fresno,CA,01/01/2018 00:10:23,4,18350,36.7518793280,-119.740841596
1226 POTTLE AVE,Fresno,CA,01/01/2018 00:14:45,3,13759,36.7272789309,-119.805629731
1236 W WOODWARD AVE,Fresno,CA,01/01/2018 00:32:54,2,13842,36.7226107697,-119.825835702
2434 S ELM AVE,Fresno,CA,01/01/2018 00:11:05,10,13740,36.7124046611,-119.791927444
3819 E PLATT AVE,Fresno,CA,01/01/2018 00:24:49,8,18416,36.7422620668,-119.760120048
609 N FIFTH,Fresno,CA,01/01/2018 00:46:31,2,35347,36.7521007438,-119.766151771
4775 E ALTA AVE,Fresno,CA,01/01/2018 01:07:56,2,18557,36.7336192009,-119.737845557
3431 N MARKS AVE,Fresno,CA,01/01/2018 00:10:36,6,3659,36.7869601836,-119.844634711
901-999 S RECREATION AVE,Fresno,CA,01/01/2018 01:02:20,8,18546,36.7336943804,-119.738333762
1428-1432 W SUSSEX WAY,Fresno,CA,01/01/2018 00:26:08,1,3714,36.7917637484,-119.828091382
4619 E HUNTINGTON AVE,Fresno,CA,01/01/2018 00:24:30,9,18413,36.7397374530,-119.744633728
2341 S HOLLY AVE,Fresno,CA,01/01/2018 00:10:15,16,13736,36.7162589257,-119.788213586
879 S ADLER AVE,Fresno,CA,01/01/2018 01:08:41,5,18559,36.7342257097,-119.725258675
4003 E GRANT AVE,Fresno,CA,01/01/2018 00:10:39,4,18352,36.7488281906,-119.758367761
1443 E MCKENZIE,Fresno,CA,01/01/2018 00:13:49,6,35230,36.7469650525,-119.794136774
3319 E TYLER,Fresno,CA,01/01/2018 00:12:51,3,35223,36.7557573013,-119.768673481
2251-2253 E OLIVE AVE,Fresno,CA,01/01/2018 00:11:40,7,35218,36.7580684937,-119.784526730
3028 N CHANNING WAY,Fresno,CA,01/01/2018 00:00:07,20,3618,36.7779230513,-119.824000174
2606 E MCKENZIE,Fresno,CA,01/01/2018 00:20:58,5,35267,36.7465200691,-119.780334655
3901-3969 E WOODWARD AVE,Fresno,CA,01/01/2018 00:28:38,7,18421,36.7235927411,-119.758326799
926-936 W CORNELL AVE,Fresno,CA,01/01/2018 00:10:25,3,3658,36.7775681890,-119.822724894
1303-1399 S SIERRA VISTA AVE,Fresno,CA,01/01/2018 00:50:55,5,18510,36.7290178317,-119.740584121
3500-3598 N PLEASANT AVE,Fresno,CA,01/01/2018 00:27:27,4,3716,36.7826878497,-119.839860901
1110-1300 E ANNADALE AVE,Fresno,CA,01/01/2018 03:26:20,2,13951,36.6992447104,-119.797359856
51206 E BYRD AVE,Fresno,CA,01/01/2018 01:24:41,3,13917,36.7090399548,-119.785531856
1037-1099 W LANSING WAY,Fresno,CA,12/31/2017 23:49:42,6,3566,36.7874267272,-119.824049092
1224-1234 W YALE AVE,Fresno,CA,01/01/2018 00:05:43,8,3637,36.7704442514,-119.826193451
385 N POPLAR,Fresno,CA,01/01/2018 00:16:31,5,35245,36.7482927535,-119.796351377
516 E OLEANDER AVE,Fresno,CA,01/01/2018 00:31:20,6,13838,36.7295982973,-119.805346082
4226-4234 E LANE AVE,Fresno,CA,01/01/2018 00:19:24,7,18393,36.7319077680,-119.754011697
846-854 S ADLER AVE,Fresno,CA,01/01/2018 00:37:02,5,18451,36.7345859247,-119.725721236
1443 E MCKENZIE,Fresno,CA,01/01/2018 00:13:49,6,35230,36.7469650525,-119.794136774
1048 N THORNE,Fresno,CA,01/01/2018 02:15:07,25,35438,36.7566332883,-119.812581310
333 N MAPLE AVE,Fresno,CA,01/01/2018 02:57:26,28,18624,36.7472870354,-119.745861519
2151-2199 S MAUD AVE,Fresno,CA,01/01/2018 00:24:55,5,13806,36.7201042315,-119.802264332
1723-1733 W GARLAND AVE,Fresno,CA,01/01/2018 00:08:25,5,3646,36.7838863088,-119.831684732
511-527 KERN ST,Fresno,CA,01/01/2018 00:05:06,5,13699,36.7227853596,-119.803787796
124-132 E TUOLUMNE ST,Fresno,CA,01/01/2018 00:05:43,6,13706,36.7302659077,-119.810827078
1801-1899 S 9TH ST,Fresno,CA,01/01/2018 00:44:00,9,18494,36.7244633869,-119.759104100
1805 E CALIFORNIA AVE,Fresno,CA,01/01/2018 11:52:18,3,13969,36.7213829002,-119.790317510
1207-1299 W LANSING WAY,Fresno,CA,01/01/2018 16:31:47,4,3927,36.7874567817,-119.825454527
733-743 E CALWA AVE,Fresno,CA,01/02/2018 04:38:50,1,14036,36.7051834675,-119.800307785
2700-2798 N TEILMAN AVE,Fresno,CA,01/02/2018 17:30:02,1,4001,36.7750901804,-119.822018217
416 W VALENCIA AVE,Fresno,CA,01/02/2018 05:25:28,6,14041,36.7234930567,-119.817022265
1214-1224 W PONTIAC WAY,Fresno,CA,01/02/2018 13:54:20,1,3993,36.7896712922,-119.825689649
949 E ANNADALE AVE,Fresno,CA,01/04/2018 21:33:39,2,14192,36.6995875401,-119.798164481
2006 E DIVISADERO,Fresno,CA,01/04/2018 02:37:03,3,35670,36.7429881787,-119.787051914
601-699 W SAGINAW WAY,Fresno,CA,01/05/2018 22:28:03,1,4222,36.7883640213,-119.818689039
101 W CHANDLER AVE,Fresno,CA,01/05/2018 21:14:51,2,14243,36.7322495507,-119.813381188
2116-2158 S LEE AVE,Fresno,CA,01/06/2018 13:10:18,5,14269,36.7207178967,-119.801586470
629 W DAKOTA AVE,Fresno,CA,01/07/2018 22:30:03,1,4344,36.7860707437,-119.819147788
1337 E MCKENZIE,Fresno,CA,01/07/2018 16:56:16,3,35766,36.7468971285,-119.794739550
2327-2341 N WEST AVE,Fresno,CA,01/08/2018 23:15:13,1,4385,36.7715832759,-119.826778902
2004 E CLAY,Fresno,CA,01/08/2018 00:34:53,1,35777,36.7562037879,-119.787112903
720 N FIRST,Fresno,CA,01/09/2018 21:40:01,1,35796,36.7534267800,-119.772434647
CA-41,Fresno,CA,01/10/2018 21:08:28,1,35826,36.7441543128,-119.777057305
445 E KEARNEY BLVD,Fresno,CA,01/10/2018 03:23:36,7,14512,36.7287170012,-119.806170190
2220 E THOMAS,Fresno,CA,01/10/2018 22:48:38,1,35831,36.7523589184,-119.784968020
5035-5039 E LANE AVE,Fresno,CA,01/10/2018 22:30:12,5,19165,36.7325874686,-119.725648884
1140-1150 JONES AVE,Fresno,CA,01/11/2018 16:57:07,5,14596,36.7241781063,-119.808024153
2212 E TYLER,Fresno,CA,01/11/2018 17:51:20,9,35850,36.7551957488,-119.785110027
2428-2432 S LOTUS AVE,Fresno,CA,01/11/2018 13:49:21,1,14581,36.7130561936,-119.787435291
428-430 S BACKER AVE,Fresno,CA,01/11/2018 01:23:12,1,19172,36.7386300786,-119.743785821
330 N BROADWAY,Fresno,CA,01/12/2018 00:09:18,4,35873,36.7475897146,-119.802250523
950 E CHURCH AVE,Fresno,CA,01/13/2018 03:55:13,5,14677,36.7138427393,-119.798904813
4522-4524 E HUNTINGTON AVE,Fresno,CA,01/14/2018 22:04:34,2,19319,36.7390419434,-119.748936594
