Type,Respond ID,Date,Time,Address,Zone,Rounds,CAD ID,Beat,District,Latitude,Longitude
Multiple Gunshots,99-163769,8/31/19,1:52:38,"1452 Rumrill Blvd, San Pablo, CA 94806",SanPabloCA,2,19-27295,3,,37.95426377,-122.3567962
Probable Gunfire,99-163744,8/30/19,1:41:25,"204 San Pablo Towne Center, San Pablo, CA 94806",SanPabloCA,1,19-27169,2,,37.95517996,-122.3336691
Probable Gunfire,99-163507,8/24/19,19:41:49,"1526 Market Ave, San Pablo, CA 94806",SanPabloCA,1,19-26579,3,,37.95830385,-122.3540005
Probable Gunfire,99-163446,8/23/19,20:41:45,"2403 University Ave, San Pablo, CA 94806",SanPabloCA,1,19-26507,3,,37.96055225,-122.3455619
Multiple Gunshots,99-163304,8/18/19,23:42:22,"2836 14th St, San Pablo, CA 94806",SanPabloCA,2,19-26010,1,,37.97265262,-122.3498491
Multiple Gunshots,99-163303,8/18/19,23:42:14,"2800 14th St, San Pablo, CA 94806",SanPabloCA,5,19-26010,1,,37.97207522,-122.3501241
Probable Gunfire,99-163167,8/18/19,10:01:50,"1015 Stanton Ave, San Pablo, CA 94806",SanPabloCA,8,,1,,37.97872202,-122.351249
Probable Gunfire,99-163166,8/18/19,10:01:43,"3315 11th St, San Pablo, CA 94806",SanPabloCA,5,19-25953,1,,37.97871949,-122.3509329
Probable Gunfire,99-163043,8/17/19,4:26:42,"1325 Regina Ave, San Pablo, CA 94806",SanPabloCA,1,19-25856,3,,37.95175524,-122.3564106
Probable Gunfire,99-163034,8/17/19,1:18:05,"1807 Emeric Ave, San Pablo, CA 94806",SanPabloCA,1,19-25844,3,,37.95436691,-122.3517258
Single Gunshot,99-163023,8/16/19,21:41:19,"2918 13th St, San Pablo, CA 94806",SanPabloCA,1,,1,,37.97417321,-122.3502673
Probable Gunfire,99-162509,8/13/19,19:32:26,"1909 Mesa Buena Ave, San Pablo, CA 94806",SanPabloCA,4,19-25458,1,,37.97687878,-122.3442987
Probable Gunfire,99-162467,8/12/19,14:23:11,"1811 Espanola Dr, San Pablo, CA 94806",SanPabloCA,1,E19-25307,1,,37.97938411,-122.3447156
Multiple Gunshots,99-162441,8/12/19,3:43:32,"1004 Coalport St, San Pablo, CA 94806",SanPabloCA,5,19-25273,1,,37.96877612,-122.3542817
Multiple Gunshots,99-162437,8/12/19,1:10:22,"1421 Stanton Ave, San Pablo, CA 94806",SanPabloCA,4,,1,,37.97812568,-122.347023
Single Gunshot,99-162346,8/11/19,2:12:52,"2767 15th St, San Pablo, CA 94806",SanPabloCA,1,,1,,37.97102352,-122.3496153
Single Gunshot,99-162338,8/11/19,1:12:58,"1901 Powell St, San Pablo, CA 94806",SanPabloCA,1,,3,,37.95859224,-122.3460435
