Type,ID,Date,Time,Rnds,Beat,DISPO,returned address,Latitude,Longitude
,,14-Sep-13,20:51:32,7,H2,,"1399 Bosworth St, San Francisco, CA 94131, USA",37.73727546,-122.4410184
,,14-Sep-13,1:37:44,1,D3,,"909 S Van Ness Ave, San Francisco, CA 94110, USA",37.75857866,-122.4164892
,,14-Sep-13,21:43:02,1,E1,,"400 Haight St, San Francisco, CA 94117, USA",37.77240837,-122.4289866
,,14-Sep-13,22:40:20,1,C5,,"1320 Wallace Ave, San Francisco, CA 94124, USA",37.72476607,-122.3859426
,,14-Sep-13,22:54:42,1,H6,,"1475-1499 Mansell St, San Francisco, CA 94134, USA",37.7185708,-122.417737
,,14-Sep-13,23:41:35,4,H6,,"162 Garrison Ave, San Francisco, CA 94134, USA",37.70916367,-122.4128458
,,14-Sep-13,2:06:40,4,C1,,"1030-1040 Connecticut St, San Francisco, CA 94107, USA",37.75318574,-122.3968484
Multiple_Gunshots,31323,15-Sep-13,1:47:16,10,C3,,"114-152 Northridge Rd, San Francisco, CA 94124, USA",37.73134275,-122.377905
Multiple_Gunshots,31324,15-Sep-13,2:46:00,11,C3,,"116-120 Kiska Rd, San Francisco, CA 94124, USA",37.73027758,-122.3766212
Multiple_Gunshots,31325,15-Sep-13,3:23:36,6,C3,,"3-27 Kiska Rd, San Francisco, CA 94124, USA",37.72990555,-122.375679
Single_Gunshot,31326,15-Sep-13,3:27:56,1,C3,,"101-107 Northridge Rd, San Francisco, CA 94124, USA",37.73088343,-122.3772493
Single_Gunshot,31327,15-Sep-13,7:20:43,1,C2,,"208 Williams Ave, San Francisco, CA 94124, USA",37.73002895,-122.3975042
Multiple_Gunshots,31331,15-Sep-13,14:51:07,7,C3,,"985 Innes Ave, San Francisco, CA 94124, USA",37.73261916,-122.3776216
,,15-Sep-13,20:35:15,2,H3,,"10 Gladstone Dr, San Francisco, CA 94112, USA",37.73124003,-122.4203566
,,15-Sep-13,17:40:24,1,C1,,"455 Irwin St, San Francisco, CA 94107, USA",37.76724437,-122.39858
Multiple_Gunshots,31338,16-Sep-13,12:26:42,11,C5,,"1500 Quesada Ave, San Francisco, CA 94124, USA",37.73126661,-122.3877716
Multiple_Gunshots,31343,17-Sep-13,23:04:24,9,C5,,"1001-1049 Fitzgerald Ave, San Francisco, CA 94124, USA",37.71943386,-122.3890272
,,17-Sep-13,23:04:24,7,,,"1178 Gilman Ave, San Francisco, CA 94124, USA",37.72031644,-122.391332
Single_Gunshot,31359,19-Sep-13,19:47:59,1,C5,,"2501-2581 Hawes St, San Francisco, CA 94124, USA",37.72033895,-122.3888567
,,19-Sep-13,19:50:35,10,C1,,"1800 23rd St, San Francisco, CA 94107, USA",37.7549346,-122.3979709
Multiple_Gunshots,31364,20-Sep-13,0:01:52,2,C5,,"30-60 Nichols Way, San Francisco, CA 94124, USA",37.71945099,-122.3869822
Multiple_Gunshots,31366,20-Sep-13,15:20:02,15,C3,,"729-799 Kirkwood Ave, San Francisco, CA 94124, USA",37.72923864,-122.374325
Multiple_Gunshots,31367,20-Sep-13,15:20:11,2,C3,,"50 Reardon Rd, San Francisco, CA 94124, USA",37.72929912,-122.3763933
Multiple_Gunshots,31369,20-Sep-13,18:44:45,2,C5,,"1 Doublerock St, San Francisco, CA 94124, USA",37.71991389,-122.3872652
Single_Gunshot,31372,20-Sep-13,21:32:07,1,C3,,"1200-1308 Evans Ave, San Francisco, CA 94124, USA",37.73913663,-122.3815424
Multiple_Gunshots,31376,20-Sep-13,22:32:47,7,C3,,"16-30 Northridge Rd, San Francisco, CA 94124, USA",37.72986958,-122.3742491
Multiple_Gunshots,31382,21-Sep-13,2:56:30,7,C5,,"2601-2699 Hawes St, San Francisco, CA 94124, USA",37.71974064,-122.3894433
Single_Gunshot,31383,21-Sep-13,3:04:11,1,C5,,"1101-1197 Carroll Ave, San Francisco, CA 94124, USA",37.72043418,-122.3854726
Multiple_Gunshots,31386,21-Sep-13,19:49:30,5,C3,,"1511 Hudson Ave, San Francisco, CA 94124, USA",37.73895562,-122.3865885
Multiple_Gunshots,31389,21-Sep-13,23:06:27,10,C3,,"17 Garlington Ct, San Francisco, CA 94124, USA",37.73269268,-122.3843576
Single_Gunshot,31390,21-Sep-13,23:08:25,1,C5,,"1571 Thomas Ave, San Francisco, CA 94124, USA",37.72996076,-122.3909158
,,21-Sep-13,19:52:11,1,H3,,"I-280 & El Camino Real & Alemany Blvd, San Francisco, CA 94112, USA",37.73197986,-122.4214044
Multiple_Gunshots,31391,22-Sep-13,0:03:00,8,C3,,"1 Cashmere St, San Francisco, CA 94124, USA",37.73564758,-122.381525
Multiple_Gunshots,31392,22-Sep-13,2:42:39,2,C2,,"256 Waterville St, San Francisco, CA 94124, USA",37.73160936,-122.402601
,,22-Sep-13,21:07:21,1,H1,,"201 Holly Park Cir, San Francisco, CA 94110, USA",37.73727076,-122.4197265
,,22-Sep-13,22:30:32,1,H1,,"178-264 Holly Park Cir, San Francisco, CA 94110, USA",37.73746253,-122.4194434
,,22-Sep-13,21:25:56,1,D1,,"2160 Market St, San Francisco, CA 94114, USA",37.76679659,-122.4302715
,,22-Sep-13,2:42:38,2,C4,,"26 Girard St, San Francisco, CA 94134, USA",37.73168136,-122.4067508
,,22-Sep-13,18:51:56,1,H6,,"1700 Visitacion Ave, San Francisco, CA 94134, USA",37.71472584,-122.4164189
,,22-Sep-13,11:46:34,11,C1,,"901 Missouri St, San Francisco, CA 94107, USA",37.7549705,-122.3955779
Multiple_Gunshots,31407,23-Sep-13,1:06:47,16,C2,,"1646 McKinnon Ave, San Francisco, CA 94124, USA",37.73656037,-122.3904165
Multiple_Gunshots,31413,23-Sep-13,18:21:10,2,C5,,"1910 Keith St, San Francisco, CA 94124, USA",37.7290457,-122.3900184
Single_Gunshot,31415,23-Sep-13,21:46:01,1,C4,,"401-499 Silliman St, San Francisco, CA 94134, USA",37.72977496,-122.4093694
,,23-Sep-13,23:14:01,2,B4,,"1600 Market St, San Francisco, CA 94102, USA",37.77406957,-122.4209673
,,23-Sep-13,17:48:35,1,H6,,"1701 Visitacion Ave, San Francisco, CA 94134, USA",37.71342324,-122.4158311
,,23-Sep-13,4:44:08,3,C1,,"154-158 Dakota St, San Francisco, CA 94107, USA",37.75343801,-122.3954665
Multiple_Gunshots,31419,24-Sep-13,21:32:45,7,C5,,"1190 Revere Ave, San Francisco, CA 94124, USA",37.72740828,-122.3824644
,,25-Sep-13,18:56:49,6,C1,,"1800 23rd St, San Francisco, CA 94107, USA",37.75484524,-122.3979959
Single_Gunshot,31426,26-Sep-13,0:18:11,1,C5,,"1415 Bancroft Ave, San Francisco, CA 94124, USA",37.72357926,-122.3892964
Multiple_Gunshots,31428,26-Sep-13,10:44:47,3,,,"1300 Evans Ave, San Francisco, CA 94124, USA",37.74046211,-122.3810423
Multiple_Gunshots,31437,26-Sep-13,22:29:06,16,C5,,"1201 Hawes St, San Francisco, CA 94124, USA",37.72861258,-122.3815902
Single_Gunshot,31440,26-Sep-13,22:39:50,1,C5,,"1199-1299 Carroll Ave, San Francisco, CA 94124, USA",37.72116079,-122.3870364
,,26-Sep-13,0:20:40,1,B2,,"923 Market St, San Francisco, CA 94103, USA",37.78361952,-122.4084499
Multiple_Gunshots,31484,27-Sep-13,19:57:45,7,C3,,"280 Cashmere St, San Francisco, CA 94124, USA",37.73594578,-122.3867758
Multiple_Gunshots,31489,27-Sep-13,21:02:51,3,C5,,"2432 Griffith St, San Francisco, CA 94124, USA",37.71986225,-122.38621
Multiple_Gunshots,31491,27-Sep-13,22:30:47,7,C2,,"4700 3rd St, San Francisco, CA 94124, USA",37.7355688,-122.3907788
,,27-Sep-13,2:50:05,1,C4,,"I-280 & US-101 & El Camino Real, San Francisco, CA 94134, USA",37.73457717,-122.4074703
,,27-Sep-13,4:19:44,1,H2,,"5307 Diamond Heights Blvd, San Francisco, CA 94131, USA",37.74471279,-122.4394776
Multiple_Gunshots,31495,28-Sep-13,22:28:57,10,C5,,"1000-1088 Fitzgerald Ave, San Francisco, CA 94124, USA",37.71937703,-122.3880599
,,28-Sep-13,21:49:28,1,H4,,"45 Tingley St, San Francisco, CA 94112, USA",37.72873633,-122.4332024
,,28-Sep-13,0:36:04,1,B4,,"120 11th St, San Francisco, CA 94103, USA",37.77393731,-122.4166698
,,28-Sep-13,5:44:02,1,H6,,"159 Blythdale Ave, San Francisco, CA 94134, USA",37.71024881,-122.4181766
Multiple_Gunshots,31498,29-Sep-13,0:01:14,14,C3,,"50 La Salle Ave, San Francisco, CA 94124, USA",37.73283256,-122.3843093
Multiple_Gunshots,31508,29-Sep-13,19:54:48,4,C2,,"1025-1099 Phelps St, San Francisco, CA 94124, USA",37.73898398,-122.3923206
,,29-Sep-13,0:42:19,1,D4,,"200-280 Bartlett St, San Francisco, CA 94110, USA",37.75273161,-122.4196439
,,29-Sep-13,2:50:31,1,D4,,"2710 Mission St, San Francisco, CA 94110, USA",37.75343177,-122.4187813
,,29-Sep-13,3:51:27,2,D2,,"632-680 Dolores St, San Francisco, CA 94110, USA",37.75878047,-122.426139
,,29-Sep-13,0:01:15,9,,,"1326 Palou Ave, San Francisco, CA 94124, USA",37.73167867,-122.3852957
,,29-Sep-13,23:37:03,1,H6,,"101 Blythdale Ave, San Francisco, CA 94134, USA",37.71027958,-122.4184904
Multiple_Gunshots,31513,30-Sep-13,18:41:55,6,C5,,"1488 Van Dyke Ave, San Francisco, CA 94124, USA",37.72798479,-122.3902217
,,30-Sep-13,10:35:06,5,H3,,"433 Trumbull St, San Francisco, CA 94112, USA",37.73120501,-122.421947
Multiple_Gunshots,31515,1-Oct-13,7:57:27,5,C3,,"1085 Innes Ave, San Francisco, CA 94124, USA",37.73397478,-122.3794233
Multiple_Gunshots,31525,1-Oct-13,20:01:10,3,C3,,"951 Hudson Ave, San Francisco, CA 94124, USA",37.73322812,-122.3767336
Single_Gunshot,31528,1-Oct-13,21:22:51,1,C2,,"2-86 Paul Ave, San Francisco, CA 94124, USA",37.72262334,-122.3960437
Single_Gunshot,31529,1-Oct-13,22:34:19,1,C1,,"1872-1886 25th St, San Francisco, CA 94107, USA",37.7525729,-122.3973654
Single_Gunshot,31530,1-Oct-13,23:39:16,1,C2,,"1-99 Drummond Alley, San Francisco, CA 94124, USA",37.73733861,-122.3960242
,,1-Oct-13,1:20:28,1,H6,,"159 Blythdale Ave, San Francisco, CA 94134, USA",37.71024845,-122.4183406
,,1-Oct-13,22:34:16,2,C1,,"1843-1851 25th St, San Francisco, CA 94107, USA",37.75218696,-122.3969847
,,2-Oct-13,23:42:44,1,E2,,"355 McAllister St, San Francisco, CA 94102, USA",37.77968868,-122.4172574
,,2-Oct-13,9:14:06,3,C1,,"1700-1798 23rd St, San Francisco, CA 94107, USA",37.75490898,-122.3971711
,,3-Oct-13,8:16:03,1,H3,,"25 Murray St, San Francisco, CA 94112, USA",37.73378272,-122.4255437
,,3-Oct-13,21:19:54,1,H6,,"159 Blythdale Ave, San Francisco, CA 94134, USA",37.71026805,-122.4181906
,,3-Oct-13,1:33:57,1,E2,,"900-998 Webster St, San Francisco, CA 94115, USA",37.77893253,-122.4300837
,,4-Oct-13,3:45:40,1,H6,,"1889 Geneva Ave, San Francisco, CA 94134, USA",37.70918842,-122.4230793
,,4-Oct-13,4:08:23,1,H6,,"202 Teddy Ave, San Francisco, CA 94134, USA",37.71481164,-122.4065128
Multiple_Gunshots,31554,5-Oct-13,0:45:48,5,C3,,"790 Kirkwood Ave, San Francisco, CA 94124, USA",37.72966114,-122.3743675
Single_Gunshot,31556,5-Oct-13,1:55:16,1,C3,,"118 Jerrold Ave, San Francisco, CA 94124, USA",37.72856261,-122.3712243
Multiple_Gunshots,31559,5-Oct-13,5:07:51,6,C3,,"115 Harbor Rd, San Francisco, CA 94124, USA",37.73231362,-122.3781826
Multiple_Gunshots,31566,5-Oct-13,22:42:27,4,C2,,"1570 Custer Ave, San Francisco, CA 94124, USA",37.74605501,-122.3904463
,,5-Oct-13,2:21:04,13,H1,,"3143 Cesar Chavez St, San Francisco, CA 94110, USA",37.74794032,-122.4122873
,,5-Oct-13,22:42:27,11,H1,,"306 Mullen Ave, San Francisco, CA 94110, USA",37.74620072,-122.4060543
,,5-Oct-13,2:21:03,9,D4,,"1381 Treat Ave, San Francisco, CA 94110, USA",37.74904786,-122.412664
,,5-Oct-13,2:21:11,11,D4,,"3100 Cesar Chavez St, San Francisco, CA 94110, USA",37.74850702,-122.4118273
,,5-Oct-13,2:21:10,6,H2,,"148 Addison St, San Francisco, CA 94131, USA",37.73795257,-122.4324628
,,5-Oct-13,1:15:05,6,C5,,"340-408 Tunnel Ave, San Francisco, CA 94134, USA",37.70986737,-122.4021226
,,5-Oct-13,20:04:21,2,H6,,"1748-1800 Sunnydale Ave, San Francisco, CA 94134, USA",37.71266251,-122.4192006
,,5-Oct-13,22:42:24,4,C1,,"1138-1146 Connecticut St, San Francisco, CA 94107, USA",37.75176173,-122.396932
Multiple_Gunshots,31569,6-Oct-13,2:07:41,7,C5,,"1018 Gilman Ave, San Francisco, CA 94124, USA",37.71847773,-122.3882696
Multiple_Gunshots,31573,6-Oct-13,3:05:18,3,C3,,"3551-3571 3rd St, San Francisco, CA 94124, USA",37.74423597,-122.387245
Multiple_Gunshots,31592,6-Oct-13,20:25:06,3,H6,,"89 Tioga Ave, San Francisco, CA 94134, USA",37.7162448,-122.4052599
Multiple_Gunshots,31595,6-Oct-13,20:35:14,2,C5,,"556-576 Hunters Point Expy, San Francisco, CA 94124, USA",37.70989895,-122.3832945
Multiple_Gunshots,31613,7-Oct-13,16:20:02,5,C3,,"1011 Mendell St, San Francisco, CA 94124, USA",37.73682067,-122.3882575
Multiple_Gunshots,31614,7-Oct-13,18:26:42,4,C3,,"16-30 Northridge Rd, San Francisco, CA 94124, USA",37.72988048,-122.3742063
,,7-Oct-13,3:17:02,1,H2,,"Arlington Path, San Francisco, CA 94131, USA",37.73534975,-122.4285225
,,7-Oct-13,22:11:40,1,J2,,"50 United Nations Plaza, San Francisco, CA 94102, USA",37.78000964,-122.4139837
Multiple_Gunshots,31628,9-Oct-13,16:21:31,8,C5,,"1501-1527 Ingalls St, San Francisco, CA 94124, USA",37.72937016,-122.3836899
Multiple_Gunshots,31629,9-Oct-13,16:21:35,6,C3,,"2 Navy Rd, San Francisco, CA 94124, USA",37.72909422,-122.3784937
,,9-Oct-13,5:11:04,1,F4,,"1131 Broderick St, San Francisco, CA 94115, USA",37.78086288,-122.4407817
,,9-Oct-13,6:06:17,1,C1,,"1800 25th St, San Francisco, CA 94107, USA",37.75319334,-122.3976125
Multiple_Gunshots,31632,10-Oct-13,10:58:26,10,C5,,"6481-6505 3rd St, San Francisco, CA 94124, USA",37.71932814,-122.3970281
Single_Gunshot,31637,10-Oct-13,22:33:13,1,C5,,"2145 Keith St, San Francisco, CA 94124, USA",37.72775333,-122.3908555
Single_Gunshot,31644,11-Oct-13,21:53:07,1,C2,,"1519-1557 Davidson Ave, San Francisco, CA 94124, USA",37.74471354,-122.3903508
,,11-Oct-13,11:38:19,10,C1,,"106-120 Dakota St, San Francisco, CA 94107, USA",37.75404516,-122.3965367
,,11-Oct-13,19:46:29,1,C2,,"577-599 Barneveld Ave, San Francisco, CA 94124, USA",37.73939049,-122.4044063
Multiple_Gunshots,31648,12-Oct-13,7:44:24,6,C3,,"1221 Oakdale Ave, San Francisco, CA 94124, USA",37.73014342,-122.3826321
Multiple_Gunshots,31654,12-Oct-13,21:11:59,3,C1,,"900-918 Connecticut St, San Francisco, CA 94107, USA",37.75377334,-122.3983646
,,12-Oct-13,21:11:56,3,C1,,"1121 Wisconsin St, San Francisco, CA 94107, USA",37.75324289,-122.3978874
Single_Gunshot,31661,13-Oct-13,2:41:07,1,C4,,"2466 San Bruno Ave, San Francisco, CA 94134, USA",37.73060238,-122.4049794
Multiple_Gunshots,31664,13-Oct-13,4:57:28,4,C3,,"718 Innes Ave, San Francisco, CA 94124, USA",37.73025106,-122.3723123
Single_Gunshot,31670,13-Oct-13,17:45:28,1,C3,,"280 Cashmere St, San Francisco, CA 94124, USA",37.73567247,-122.3872924
,,14-Oct-13,21:05:00,1,D4,,"2779 Mission St, San Francisco, CA 94110, USA",37.75257672,-122.4183107
,,14-Oct-13,4:36:23,1,D3,,"2-90 Bartlett St, San Francisco, CA 94110, USA",37.75643876,-122.4200864
,,14-Oct-13,7:48:53,6,H6,,"1748-1800 Sunnydale Ave, San Francisco, CA 94134, USA",37.71270765,-122.4192767
,,14-Oct-13,0:15:06,1,C1,,"701 Minnesota St, San Francisco, CA 94107, USA",37.7614499,-122.390351
Multiple_Gunshots,31687,15-Oct-13,1:10:49,4,C3,,"1295 Evans Ave, San Francisco, CA 94124, USA",37.73930683,-122.383118
Multiple_Gunshots,31692,15-Oct-13,19:46:27,4,C3,,"298 Harbor Rd, San Francisco, CA 94124, USA",37.73345456,-122.3796283
Single_Gunshot,31695,15-Oct-13,23:26:06,1,C5,,"5279 3rd St, San Francisco, CA 94124, USA",37.72951184,-122.392483
Multiple_Gunshots,31706,16-Oct-13,23:25:23,2,C4,,"325 Olmstead St, San Francisco, CA 94134, USA",37.72167659,-122.405975
Single_Gunshot,31707,16-Oct-13,23:38:53,1,C2,,"Bayshore Blvd & US-101 & 3rd St, San Francisco, CA, USA",37.71966018,-122.3989142
,,16-Oct-13,14:07:20,4,C4,,"I-280, San Francisco, CA 94134, USA",37.73173021,-122.4157362
,,16-Oct-13,23:25:22,2,C2,,"1693 Bayshore Blvd, San Francisco, CA 94124, USA",37.72187117,-122.3999055
,,16-Oct-13,22:17:09,1,C1,,"100-198 Carolina St, San Francisco, CA 94103, USA",37.76670222,-122.4008406
Multiple_Gunshots,31720,17-Oct-13,22:42:16,2,C3,,"325 Mendell St, San Francisco, CA 94124, USA",37.74122313,-122.3839782
,,17-Oct-13,19:50:18,2,H4,,"3620-3632 Mission St, San Francisco, CA 94110, USA",37.73837421,-122.4240103
,,17-Oct-13,0:53:47,1,H6,,"159 Blythdale Ave, San Francisco, CA 94134, USA",37.71024089,-122.4182461
Single_Gunshot,31722,18-Oct-13,4:31:52,1,C5,,"1160 Fitzgerald Ave, San Francisco, CA 94124, USA",37.72064549,-122.3903909
Single_Gunshot,31730,18-Oct-13,21:02:15,1,C2,,"1790 Oakdale Ave, San Francisco, CA 94124, USA",37.73667245,-122.393935
Single_Gunshot,31733,18-Oct-13,23:42:47,1,C3,,"48-98 Middle Point Rd, San Francisco, CA 94124, USA",37.73492329,-122.379778
,,18-Oct-13,4:32:08,1,C5,,"1185 Fitzgerald Ave, San Francisco, CA 94124, USA",37.72071315,-122.391077
,,18-Oct-13,21:27:39,1,E2,,"1261 Golden Gate Ave, San Francisco, CA 94115, USA",37.7795291,-122.4311201
,,18-Oct-13,7:02:16,8,C1,,"1800 25th St, San Francisco, CA 94107, USA",37.7530694,-122.3976134
Single_Gunshot,31734,19-Oct-13,0:28:20,1,C5,,"1248 Bancroft Ave, San Francisco, CA 94124, USA",37.72257892,-122.3871104
Multiple_Gunshots,31735,19-Oct-13,0:38:11,8,C3,,"766 Kirkwood Ave, San Francisco, CA 94124, USA",37.72946675,-122.3741502
Single_Gunshot,31738,19-Oct-13,1:52:41,1,C5,,"64-98 Nichols Way, San Francisco, CA 94124, USA",37.72005563,-122.3882686
Single_Gunshot,31748,19-Oct-13,19:40:55,1,C3,,"3713-3787 3rd St, San Francisco, CA 94124, USA",37.74280912,-122.3877208
Multiple_Gunshots,31749,19-Oct-13,19:55:49,2,C3,,"1013-1057 Evans Ave, San Francisco, CA 94124, USA",37.73666396,-122.3780065
Multiple_Gunshots,31750,20-Oct-13,0:04:30,11,C3,,"1526 Kirkwood Ave, San Francisco, CA 94124, USA",37.73750462,-122.3885008
,,20-Oct-13,2:24:49,1,B3,,"57 Columbia Square, San Francisco, CA 94103, USA",37.77744525,-122.4055158
Single_Gunshot,31767,22-Oct-13,1:27:16,1,C2,,"2110 Palou Ave, San Francisco, CA 94124, USA",37.73946721,-122.4004195
Single_Gunshot,31768,22-Oct-13,2:57:25,1,C5,,"1315 Armstrong Ave, San Francisco, CA 94124, USA",37.72285636,-122.3871766
Multiple_Gunshots,31769,22-Oct-13,6:23:20,12,C5,,"65-99 Nichols Way, San Francisco, CA 94124, USA",37.72000482,-122.3884241
,,22-Oct-13,2:19:03,1,E2,,"900 McAllister St, San Francisco, CA 94115, USA",37.77930297,-122.4269383
Multiple_Gunshots,31788,23-Oct-13,23:35:34,12,C5,,"1480 Carroll Ave, San Francisco, CA 94124, USA",37.72422756,-122.3906601
,,23-Oct-13,19:01:13,7,,,"45 Midway Dr, Daly City, CA 94014, USA",37.70275043,-122.4131208
,,23-Oct-13,20:19:49,1,H6,,"33 Blythdale Ave, San Francisco, CA 94134, USA",37.71026059,-122.4180084
,,23-Oct-13,23:35:35,7,C5,,"1517-1599 Carroll Ave, San Francisco, CA 94124, USA",37.72476356,-122.3935802
Single_Gunshot,31797,24-Oct-13,20:59:46,1,C5,,"1219-1225 Egbert Ave, San Francisco, CA 94124, USA",37.72091439,-122.3894356
,,24-Oct-13,1:49:20,2,D6,,"US-101 & El Camino Real & US-101, San Francisco, CA 94103, USA",37.76894661,-122.4060993
,,24-Oct-13,17:59:53,1,E2,,"1345 Turk St, San Francisco, CA 94115, USA",37.78027271,-122.4313214
,,24-Oct-13,18:26:11,1,E2,,"1300 McAllister St, San Francisco, CA 94115, USA",37.77848082,-122.4335504
,,24-Oct-13,1:49:22,2,D6,,"US-101 & El Camino Real & US-101, San Francisco, CA 94103, USA",37.76895263,-122.4060435
Multiple_Gunshots,31801,25-Oct-13,13:16:30,5,C5,,"2105 Keith St, San Francisco, CA 94124, USA",37.72780763,-122.3905371
Single_Gunshot,31805,25-Oct-13,21:06:22,1,C5,,"1718 Jennings St, San Francisco, CA 94124, USA",37.72934784,-122.3867088
,,25-Oct-13,2:00:26,1,E2,,"1522 Fillmore St, San Francisco, CA 94115, USA",37.78372146,-122.4327392
Single_Gunshot,31810,26-Oct-13,2:53:05,1,C5,,"1195 Fitzgerald Ave, San Francisco, CA 94124, USA",37.72094137,-122.3912975
Multiple_Gunshots,31828,26-Oct-13,19:40:05,3,C5,,"1301 Revere Ave, San Francisco, CA 94124, USA",37.72852443,-122.3846969
,,26-Oct-13,5:16:13,3,,,"28-126 Beatty Ave, Brisbane, CA 94005, USA",37.70696659,-122.3986559
,,26-Oct-13,4:53:48,2,J2,,"609 Ellis St, San Francisco, CA 94109, USA",37.78436119,-122.4163735
,,26-Oct-13,2:22:19,3,C1,,"83 Dakota St, San Francisco, CA 94107, USA",37.75388237,-122.3955639
Single_Gunshot,31833,27-Oct-13,3:06:13,1,C3,,"6 Dukes Ct, San Francisco, CA 94124, USA",37.73695105,-122.3865163
Single_Gunshot,31843,27-Oct-13,22:48:43,1,C5,,"1575 Bancroft Ave, San Francisco, CA 94124, USA",37.72532561,-122.3924938
,,27-Oct-13,17:21:35,1,D3,,"2621 Harrison St, San Francisco, CA 94110, USA",37.75540689,-122.4118375
Multiple_Gunshots,31848,28-Oct-13,23:21:50,3,C3,,"190 Kiska Rd, San Francisco, CA 94124, USA",37.73005463,-122.3750416
,,28-Oct-13,4:30:04,5,H2,,"1539 Guerrero St, San Francisco, CA 94110, USA",37.74656501,-122.4221149
,,28-Oct-13,4:30:03,5,H2,,"1479 Guerrero St, San Francisco, CA 94110, USA",37.74754245,-122.4223528
,,28-Oct-13,5:34:55,1,D4,,"3150 24th St, San Francisco, CA 94110, USA",37.75254805,-122.4152963
Single_Gunshot,31850,29-Oct-13,6:06:41,1,C5,,"1711 Lane St, San Francisco, CA 94124, USA",37.73133639,-122.3903753
,,29-Oct-13,2:36:14,1,H3,,"I-280, San Francisco, CA 94110, USA",37.7331147,-122.413227
Multiple_Gunshots,31861,30-Oct-13,1:12:28,2,C5,,"1151 Fitzgerald Ave, San Francisco, CA 94124, USA",37.72041835,-122.3904274
Multiple_Gunshots,31880,31-Oct-13,8:59:25,12,C5,,"1724 Jennings St, San Francisco, CA 94124, USA",37.72908643,-122.3869064
Multiple_Gunshots,31900,31-Oct-13,22:23:30,7,C5,,"997 Hollister Ave, San Francisco, CA 94124, USA",37.71833433,-122.39064
,,31-Oct-13,7:25:32,1,H2,,"40-48 29th St, San Francisco, CA 94110, USA",37.74402771,-122.4217591
,,31-Oct-13,22:26:48,1,H1,,"331 Ellsworth St, San Francisco, CA 94110, USA",37.73843017,-122.4146154
,,31-Oct-13,18:58:45,4,H5,,"2626 Alemany Blvd, San Francisco, CA 94112, USA",37.71444523,-122.4478506
,,31-Oct-13,19:18:48,5,H5,,"5718 Mission St, San Francisco, CA 94112, USA",37.71006762,-122.4499588
Multiple_Gunshots,31917,1-Nov-13,20:02:16,3,C3,,"1-49 Rosie Lee Ln, San Francisco, CA 94124, USA",37.73182689,-122.3798463
,,1-Nov-13,1:53:09,1,H6,,"1432-1498 Visitacion Ave, San Francisco, CA 94134, USA",37.71301388,-122.4133909
Multiple_Gunshots,31924,2-Nov-13,18:00:44,5,C5,,"2594-2598 Hawes St, San Francisco, CA 94124, USA",37.72000265,-122.3894741
Single_Gunshot,31926,2-Nov-13,19:08:14,1,C3,,"863 Innes Ave, San Francisco, CA 94124, USA",37.7314192,-122.3752648
,,2-Nov-13,21:59:11,2,D4,,"1066 Treat Ave, San Francisco, CA 94110, USA",37.75311633,-122.4132262
,,2-Nov-13,3:08:36,1,D5,,"2240 Mission St, San Francisco, CA 94110, USA",37.76110238,-122.4196238
,,2-Nov-13,21:59:10,2,D4,,"1060 Treat Ave, San Francisco, CA 94110, USA",37.7531855,-122.4132821
,,2-Nov-13,23:47:36,1,D5,,"2279 Mission St, San Francisco, CA 94110, USA",37.76062684,-122.4191362
,,2-Nov-13,4:12:41,14,E1,,"554 Fillmore St, San Francisco, CA 94117, USA",37.77457781,-122.4308043
,,2-Nov-13,21:59:12,2,D4,,"1069 Treat Ave, San Francisco, CA 94110, USA",37.75317748,-122.4129477
Multiple_Gunshots,31929,3-Nov-13,0:27:00,4,C3,,"53 Northridge Rd, San Francisco, CA 94124, USA",37.73072578,-122.3756661
Single_Gunshot,31930,3-Nov-13,2:19:05,1,C5,,"1600-1676 Griffith St, San Francisco, CA 94124, USA",37.72504984,-122.3822629
Single_Gunshot,31942,3-Nov-13,22:14:13,1,C5,,"1300 Fitch St, San Francisco, CA 94124, USA",37.72602565,-122.3787975
,,3-Nov-13,1:08:09,4,D5,,"2125 Mission St, San Francisco, CA 94110, USA",37.76291245,-122.4194377
,,3-Nov-13,10:26:55,2,H6,,"40 Melra Ct, San Francisco, CA 94134, USA",37.709661,-122.410984
,,4-Nov-13,18:04:53,3,H3,,"922 Ellsworth St, San Francisco, CA 94110, USA",37.7329857,-122.4171319
,,4-Nov-13,22:23:14,1,H6,,"251-329 Leland Ave, San Francisco, CA 94134, USA",37.71281672,-122.4092297
Multiple_Gunshots,31980,5-Nov-13,13:15:45,5,C2,,"901 Rankin St, San Francisco, CA 94124, USA",37.74067121,-122.3951855
,,6-Nov-13,4:43:25,4,B5,,"485 Bryant St, San Francisco, CA 94107, USA",37.78163603,-122.3952314
,,6-Nov-13,15:14:23,6,C1,,"119 Dakota St, San Francisco, CA 94107, USA",37.75413911,-122.3955201
Multiple_Gunshots,32016,8-Nov-13,16:18:27,3,C5,,"1414 Underwood Ave, San Francisco, CA 94124, USA",37.72789452,-122.3883638
Single_Gunshot,32017,8-Nov-13,20:04:18,1,C3,,"10 Cashmere St, San Francisco, CA 94124, USA",37.73575345,-122.3821581
,,8-Nov-13,20:51:03,1,H4,,"130 Circular Ave, San Francisco, CA 94131, USA",37.73047394,-122.4393171
