address,city,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
"101 E SIXTH ST",Stockton,CA,37.931662,-121.283335,1,range_interpolation,101,"E 6th St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"2347 ANNE ST",Stockton,CA,37.930252,-121.261786,1,rooftop,2347,"Anne St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"333 DELHI AV",Stockton,CA,37.929473,-121.289392,1,rooftop,333,"Delhi Ave",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1806 CLOVER LN",Stockton,CA,37.928696,-121.257385,1,rooftop,1806,"Clover Ln",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"301 E MARTIN LUTHER KING BL",Stockton,CA,37.939605,-121.283289,1,rooftop,301,"E Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2282 S SUTTER ST",Stockton,CA,37.928349,-121.278011,1,rooftop,2282,"S Sutter St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1621 S AURORA ST",Stockton,CA,37.937676,-121.275181,1,rooftop,1621,"S Aurora St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"611 W MARTIN LUTHER KING BL",Stockton,CA,37.937545,-121.295641,1,rooftop,611,"W Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1653 E SEVENTH ST",Stockton,CA,37.934156,-121.260762,1,rooftop,1653,"E 7th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"528 E SIXTH ST",Stockton,CA,37.932307,-121.277901,1,rooftop,528,"E 6th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2254 S UNION ST",Stockton,CA,37.930054,-121.269685,1,rooftop,2254,"S Union St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1504 S AMERICAN ST",Stockton,CA,37.938652,-121.278861,1,rooftop,1504,"S American St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"848 E MARTIN LUTHER KING BL",Stockton,CA,37.940932,-121.2763,0.9,nearest_rooftop_match,845,"E Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2044 S PILGRIM ST",Stockton,CA,37.933067,-121.269132,1,rooftop,2044,"S Pilgrim St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1825 S CALIFORNIA ST",Stockton,CA,37.934192,-121.279701,1,rooftop,1825,"S California St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2335 PHELPS ST",Stockton,CA,37.929788,-121.265362,1,rooftop,2335,"Phelps St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"517 E FOURTH ST",Stockton,CA,37.935039,-121.279036,1,rooftop,517,"E 4th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1826 S TURNPIKE RD",Stockton,CA,37.931263,-121.294839,0.8,rooftop,1826,"Turnpike Rd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1853 E TENTH ST",Stockton,CA,37.931514,-121.257312,1,rooftop,1853,"E 10th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"580 W MARTIN LUTHER KING BL",Stockton,CA,37.93699,-121.295047,1,rooftop,580,"W Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1320 S STANISLAUS ST",Stockton,CA,37.94083,-121.278068,1,rooftop,1320,"S Stanislaus St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2243 S EL DORADO ST",Stockton,CA,37.928409,-121.283011,1,rooftop,2243,"S El Dorado St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"500 W MARTIN LUTHER KING BL",Stockton,CA,37.937099,-121.294135,0.89,nearest_rooftop_match,508,"W Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"436 E THIRD ST",Stockton,CA,37.935856,-121.280133,1,rooftop,436,"E 3rd St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"826 E SECOND ST",Stockton,CA,37.937917,-121.275412,1,rooftop,826,"E 2nd St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2038 SCRIBNER ST",Stockton,CA,37.935353,-121.260566,1,rooftop,2038,"Scribner St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1644 IDA AV",Stockton,CA,37.928189,-121.260843,1,range_interpolation,1644,"Ida Ave",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"402 E FIFTH ST",Stockton,CA,37.93322,-121.28011,1,rooftop,402,"E 5th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1637 E EIGHTH ST",Stockton,CA,37.93278,-121.2608,1,rooftop,1637,"E 8th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"378 W MARTIN LUTHER KING BL",Stockton,CA,37.937452,-121.292493,1,rooftop,378,"W Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"710 E MARTIN LUTHER KING BL",Stockton,CA,37.940041,-121.277889,1,rooftop,710,"E Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"TWELFTH ST/PHELPS AV",Stockton,CA,37.926321,-121.263624,0.93,intersection,,"Phelps St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1762 S TURNPIKE RD",Stockton,CA,37.931961,-121.294764,0.8,rooftop,1762,"Turnpike Rd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1533 E EIGHTH ST",Stockton,CA,37.931973,-121.2643,1,rooftop,1533,"E 8th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1739 S UNION ST",Stockton,CA,37.936339,-121.271171,1,rooftop,1739,"S Union St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"530 W MARTIN LUTHER KING BL",Stockton,CA,37.939681,-121.27994,0.8,rooftop,530,"E Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2261 S PILGRIM ST",Stockton,CA,37.930169,-121.269005,1,rooftop,2261,"S Pilgrim St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"421 W SEVENTH ST",Stockton,CA,37.928404,-121.291012,1,rooftop,421,"W 7th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1569 SPRING ST",Stockton,CA,37.932971,-121.263075,1,rooftop,1569,"Spring St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1636 E SIXTH ST",Stockton,CA,37.935551,-121.263427,1,range_interpolation,1636,"E 6th St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1535 S AMERICAN ST",Stockton,CA,37.938029,-121.279271,1,rooftop,1535,"S American St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1534 SPRING ST",Stockton,CA,37.93223,-121.264404,1,rooftop,1534,"Spring St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"740 OSO ST",Stockton,CA,37.938484,-121.276747,1,rooftop,740,"Oso St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1533 ARRIBA RD",Stockton,CA,37.929208,-121.262946,1,rooftop,1533,"Arriba Rd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2106 SCRIBNER ST",Stockton,CA,37.934563,-121.260244,1,rooftop,2106,"Scribner St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1649 SPRING ST",Stockton,CA,37.933544,-121.260567,1,rooftop,1649,"Spring St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1318 S STANISLAUS ST",Stockton,CA,37.940971,-121.278095,1,rooftop,1318,"S Stanislaus St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2434 VOLNEY ST",Stockton,CA,37.92869,-121.263027,1,rooftop,2434,"Volney St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"141 W MARTIN LUTHER KING BL",Stockton,CA,37.938554,-121.28933,1,rooftop,141,"W Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"23 W SIXTH ST",Stockton,CA,37.931269,-121.284858,1,rooftop,23,"W 6th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"744 OSO ST",Stockton,CA,37.938455,-121.276647,1,rooftop,744,"Oso St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"331 E FOURTH ST",Stockton,CA,37.934691,-121.281365,1,rooftop,331,"E 4th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"301 E NINTH ST",Stockton,CA,37.928169,-121.278877,1,rooftop,301,"E 9th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2135 S AIRPORT WY",Stockton,CA,37.931922,-121.26756,1,rooftop,2135,"S Airport Way",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"449 W SEVENTH ST",Stockton,CA,37.928272,-121.291629,1,rooftop,449,"W 7th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1585 S TURNPIKE RD",Stockton,CA,37.935863,-121.292749,0.8,rooftop,1585,"Turnpike Rd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2449 S CALIFORNIA ST",Stockton,CA,37.925781,-121.277266,0.88,nearest_rooftop_match,2425,"S California St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1658 S SAN JOAQUIN ST",Stockton,CA,37.935789,-121.282059,1,rooftop,1658,"S San Joaquin St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1335 S AMERICAN ST",Stockton,CA,37.940302,-121.279906,1,rooftop,1335,"S American St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1611 S AIRPORT WY",Stockton,CA,37.937951,-121.269863,1,rooftop,1611,"S Airport Way",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1545 E TENTH ST",Stockton,CA,37.930212,-121.262097,1,rooftop,1545,"E 10th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1635 S EL DORADO ST",Stockton,CA,37.935725,-121.285427,1,rooftop,1635,"S El Dorado St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1614 S TURNPIKE RD",Stockton,CA,37.933954,-121.293508,0.8,rooftop,1614,"Turnpike Rd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2727 S HARRISON ST",Stockton,CA,37.920989,-121.290377,1,rooftop,2727,"S Harrison St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1605 E TENTH ST",Stockton,CA,37.930385,-121.261123,1,rooftop,1605,"E 10th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"110 E MARTIN LUTHER KING BL",Stockton,CA,37.938761,-121.285576,1,rooftop,110,"E Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"521 ASPEN ST",Stockton,CA,37.929534,-121.277183,1,rooftop,521,"Aspen St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2063 S LINCOLN ST",Stockton,CA,37.928752,-121.290707,1,rooftop,2063,"S Lincoln St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"39 W MARTIN LUTHER KING BL",Stockton,CA,37.938852,-121.28836,1,rooftop,39,"W Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2239 BIEGHLE ST",Stockton,CA,37.932443,-121.259251,1,range_interpolation,2239,"Bieghle St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1517 S CALIFORNIA ST",Stockton,CA,37.938037,-121.280746,1,rooftop,1517,"S California St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1035 E NINTH ST",Stockton,CA,37.929934,-121.270408,1,rooftop,1035,"E 9th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"PHELPS AV/TWELFTH ST",Stockton,CA,37.926321,-121.263624,0.93,intersection,,"Phelps St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1528 ELEVENTH ST",Stockton,CA,37.92789,-121.262689,1,range_interpolation,1528,"Eleventh St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1528 S LINCOLN ST",Stockton,CA,37.935815,-121.293305,1,range_interpolation,1528,"S Lincoln St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"2512 BELLEVIEW AV",Stockton,CA,37.92775,-121.26149,0.95,rooftop,2512,"Belleview St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"E MARTIN LUTHER KING BL/S CENTER",Stockton,CA,37.672196,-121.298794,0.5,place,,,,,Stockton,CA,"San Joaquin County",95201,US,"TIGER/Line® dataset from the US Census Bureau"
"2019 S CALIFORNIA ST",Stockton,CA,37.931868,-121.278968,1,rooftop,2019,"S California St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1124 E NINTH ST",Stockton,CA,37.929637,-121.269314,1,rooftop,1124,"E 9th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1561 E SEVENTH ST",Stockton,CA,37.93357,-121.263668,1,rooftop,1561,"E 7th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1529 E EIGHTH ST",Stockton,CA,37.931935,-121.26447,1,rooftop,1529,"E 8th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2257 S LINCOLN ST",Stockton,CA,37.926647,-121.28994,1,rooftop,2257,"S Lincoln St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1443 E SIXTH ST",Stockton,CA,37.935299,-121.267153,1,rooftop,1443,"E 6th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1507 S SUTTER ST",Stockton,CA,37.937938,-121.282069,1,rooftop,1507,"S Sutter St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"225 W FOURTH ST",Stockton,CA,37.933274,-121.28905,1,rooftop,225,"W 4th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"577 W NINTH ST",Stockton,CA,37.92489,-121.292831,1,rooftop,577,"W 9th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"4031 EWS WOODS BL",Stockton,CA,37.905249,-121.303592,1,range_interpolation,4031,"Ews Woods Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"W CHARTER WY/NB INTERSTATE 5",Stockton,CA,37.935596,-121.301243,1,street_center,,"W Charter Way",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1605 S GRANT ST",Stockton,CA,37.937858,-121.276365,1,range_interpolation,1605,"S Grant St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1718 BENEDINO CI",Stockton,CA,37.925957,-121.258895,1,rooftop,1718,"Benedino Cir",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2401 S LINCOLN ST",Stockton,CA,37.925297,-121.289213,1,range_interpolation,2401,"S Lincoln St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"10 W MARTIN LUTHER KING BL",Stockton,CA,37.938496,-121.286881,0.8,rooftop,10,"E Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"313 W SIXTH ST",Stockton,CA,37.930276,-121.289554,1,rooftop,313,"W 6th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"16 HOWARD ST",Stockton,CA,37.931689,-121.284556,1,rooftop,16,"Howard St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"100 E FIFTH ST",Stockton,CA,37.932505,-121.284284,1,range_interpolation,100,"E 5th St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"739 E SECOND ST",Stockton,CA,37.938116,-121.276625,1,rooftop,739,"E 2nd St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1521 E TENTH ST",Stockton,CA,37.929822,-121.263588,1,rooftop,1521,"E 10th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2101 ANNE ST",Stockton,CA,37.933277,-121.263013,1,rooftop,2101,"Anne St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"S TURNPIKE RD/W SEVENTH ST",Stockton,CA,37.927687,-121.293399,0.8,intersection,,"Turnpike Rd",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1540 E WORTH ST",Stockton,CA,37.947179,-121.268148,1,rooftop,1540,"E Worth St",,,Stockton,CA,"San Joaquin County",95205,US,"City of Stockton"
"1653 S TURNPIKE RD",Stockton,CA,37.933639,-121.2946,0.67,nearest_rooftop_match,1625,"Turnpike Rd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"332 W THIRD ST",Stockton,CA,37.933282,-121.291385,1,rooftop,332,"W 3rd St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2037 S SAN JOAQUIN ST",Stockton,CA,37.931107,-121.28159,1,rooftop,2037,"S San Joaquin St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1719 S HUNTER ST",Stockton,CA,37.93489,-121.283971,1,rooftop,1719,"S Hunter St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2535 S EL DORADO ST",Stockton,CA,37.924877,-121.281707,0.89,nearest_rooftop_match,2543,"S El Dorado St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"201 MOSSWOOD AV",Stockton,CA,37.923412,-121.284689,1,range_interpolation,201,"Mosswood Ave",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"601 E SEVENTH ST",Stockton,CA,37.931642,-121.277143,1,range_interpolation,601,"E 7th St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1725 S HUNTER ST",Stockton,CA,37.934801,-121.28392,1,rooftop,1725,"S Hunter St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1519 S SAN JOAQUIN ST",Stockton,CA,37.937584,-121.283351,1,rooftop,1519,"S San Joaquin St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1525 E NINTH ST",Stockton,CA,37.931167,-121.264341,1,rooftop,1525,"E 9th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"429 E SIXTH ST",Stockton,CA,37.932425,-121.279391,1,rooftop,429,"E 6th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1736 S HUNTER ST",Stockton,CA,37.934745,-121.283134,1,rooftop,1736,"S Hunter St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"406 E FIFTH ST",Stockton,CA,37.933234,-121.280019,1,rooftop,406,"E 5th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"802 E FOURTH ST",Stockton,CA,37.935286,-121.27528,1,rooftop,802,"E 4th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"201 W NINTH ST",Stockton,CA,37.926043,-121.285688,1,range_interpolation,201,"W 9th St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"314 MOSSWOOD AV",Stockton,CA,37.922867,-121.286731,1,rooftop,314,"Mosswood Ave",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2525 PHELPS ST",Stockton,CA,37.927027,-121.26424,1,rooftop,2525,"Phelps St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2615 BIEGHLE ST",Stockton,CA,37.928302,-121.256905,1,range_interpolation,2615,"Bieghle St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1725 S STANISLAUS ST",Stockton,CA,37.935848,-121.277442,1,rooftop,1725,"S Stanislaus St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"542 W EIGHTH ST",Stockton,CA,37.927156,-121.292989,1,range_interpolation,542,"W 8th St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1570 SPRING ST",Stockton,CA,37.93257,-121.262911,1,rooftop,1570,"Spring St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1200 E NINTH ST",Stockton,CA,37.929907,-121.268647,1,range_interpolation,1200,"E 9th St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"2437 VOLNEY ST",Stockton,CA,37.928518,-121.263546,1,rooftop,2437,"Volney St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"646 E SIXTH ST",Stockton,CA,37.932517,-121.276574,1,range_interpolation,646,"E 6th St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"2044 S AMERICAN ST",Stockton,CA,37.931741,-121.277029,1,rooftop,2044,"S American St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2425 S HARRISON ST",Stockton,CA,37.924346,-121.291259,1,rooftop,2425,"S Harrison St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1905 S SUTTER ST",Stockton,CA,37.933127,-121.280675,1,rooftop,1905,"S Sutter St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"638 W MARTIN LUTHER KING BL",Stockton,CA,37.936676,-121.296151,0.9,nearest_rooftop_match,642,"W Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1542 SPRING ST",Stockton,CA,37.932307,-121.264063,1,rooftop,1542,"Spring St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1695 THIRTEENTH ST",Stockton,CA,37.926888,-121.258941,0.9,range_interpolation,1695,"E Thirteenth St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"2301 S CALIFORNIA ST",Stockton,CA,37.947325,-121.283045,0.7,street_center,,"S California St",,,Stockton,CA,"San Joaquin County",95203,US,"TIGER/Line® dataset from the US Census Bureau"
"218 E FOURTH ST",Stockton,CA,37.934001,-121.282776,1,rooftop,218,"E 4th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"300 E NINTH ST",Stockton,CA,37.927768,-121.279068,1,range_interpolation,300,"E 9th St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"350 W FIFTH ST",Stockton,CA,37.931631,-121.291339,1,rooftop,350,"W 5th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"225 W SIXTH ST",Stockton,CA,37.930589,-121.287905,1,rooftop,225,"W 6th St",,,Stockton,CA,"San Joaquin County",95206,US,"San Joaquin County"
"1979 S MADISON ST",Stockton,CA,37.93077,-121.287691,1,rooftop,1979,"S Madison St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1745 S AMERICAN ST",Stockton,CA,37.935234,-121.278625,1,rooftop,1745,"S American St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2524 ORVILLE ST",Stockton,CA,37.927862,-121.259266,1,rooftop,2524,"Orville St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"901 E SECOND ST",Stockton,CA,37.938312,-121.274928,1,range_interpolation,901,"E 2nd St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1924 S SAN JOAQUIN ST",Stockton,CA,37.932615,-121.281197,1,rooftop,1924,"S San Joaquin St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1753 S STANISLAUS ST",Stockton,CA,37.935455,-121.277256,1,rooftop,1753,"S Stanislaus St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1517 SPRING ST",Stockton,CA,37.932484,-121.265237,1,rooftop,1517,"Spring St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"627 E SIXTH ST",Stockton,CA,37.933002,-121.276757,1,rooftop,627,"E 6th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1711 SACCHETTI CI",Stockton,CA,37.908597,-121.310499,1,rooftop,1711,"Sacchetti Cir",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"344 W THIRD ST",Stockton,CA,37.93322,-121.291724,1,rooftop,344,"W 3rd St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1602 E EIGHTH ST",Stockton,CA,37.931958,-121.262095,1,rooftop,1602,"E 8th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2049 SUPERIOR ST",Stockton,CA,37.934211,-121.261844,1,rooftop,2049,"Superior St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"401 E NINTH ST",Stockton,CA,37.928289,-121.278205,1,range_interpolation,401,"E 9th St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1918 S AMERICAN ST",Stockton,CA,37.933283,-121.278098,0.9,nearest_rooftop_match,1919,"S American St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1549 S CALIFORNIA ST",Stockton,CA,37.937416,-121.280575,1,rooftop,1549,"S California St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2307 S HARRISON ST",Stockton,CA,37.925804,-121.291862,1,rooftop,2307,"S Harrison St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1936 S AMERICAN ST",Stockton,CA,37.933142,-121.277268,1,rooftop,1936,"S American St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2054 S MADISON ST",Stockton,CA,37.929563,-121.286886,1,rooftop,2054,"S Madison St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1607 E SIXTH ST",Stockton,CA,37.935559,-121.265268,1,rooftop,1607,"E 6th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2123 S MONROE ST",Stockton,CA,37.928205,-121.288601,1,rooftop,2123,"S Monroe St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"209 W SEVENTH ST",Stockton,CA,37.929192,-121.28729,1,rooftop,209,"W 7th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"131 E FIFTH ST",Stockton,CA,37.932951,-121.28357,1,rooftop,131,"E 5th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2264 S MONROE ST",Stockton,CA,37.926905,-121.287419,1,rooftop,2264,"S Monroe St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"453 E SIXTH ST",Stockton,CA,37.932359,-121.279289,1,range_interpolation,453,"E 6th St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"2027 S COMMERCE ST",Stockton,CA,37.929666,-121.285119,0.9,nearest_rooftop_match,2028,"S Commerce St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
